
RevBayes version (1.1.1)
Build from master (rapture-588-gae00cc) on Thu Feb 11 15:28:28 CST 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("Morpho_TA_M3.Rev")
   Processing file "Morpho_TA_M3.Rev"
   Successfully read one character matrix from file '../data/TA-50char.nex'
   Processing file "tree_BD.Rev"
   Processing of file "tree_BD.Rev" completed
   Processing file "clock_global.Rev"
   Processing of file "clock_global.Rev" completed
   Processing file "Q_ED_M3.Rev"
   Processing of file "Q_ED_M3.Rev" completed

   Running burn-in phase of Monte Carlo sampler for 5000 iterations.
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Progress:
0---------------25---------------50---------------75--------------100
********************************************************************


   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
54400       |       -292.069   |       -286.764   |       -5.30512   |   (((D[&index=4]:0.486968,C[&index=3]:0.486968)[&index=5]:0.409078,B[&index=1]:0.896047)[&index=6]:0.103953,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:15   |   00:03:20   |
54600       |       -293.043   |       -287.649   |       -5.39451   |   (((D[&index=4]:0.549151,C[&index=3]:0.549151)[&index=5]:0.139122,B[&index=1]:0.688273)[&index=6]:0.311727,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:16   |   00:03:22   |
54800       |       -295.871   |       -289.637   |       -6.23451   |   ((A[&index=2]:0.817988,B[&index=1]:0.817988)[&index=6]:0.182012,(C[&index=3]:0.647436,D[&index=4]:0.647436)[&index=5]:0.352564)[&index=7]:0.000000;   |   00:01:16   |   00:03:21   |
55000       |       -292.633   |        -285.75   |       -6.88395   |   (((C[&index=3]:0.299281,D[&index=4]:0.299281)[&index=6]:0.288879,B[&index=1]:0.588160)[&index=5]:0.411840,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:16   |   00:03:20   |
55200       |       -290.893   |       -285.485   |       -5.40797   |   (((D[&index=4]:0.352771,C[&index=3]:0.352771)[&index=5]:0.171400,B[&index=1]:0.524171)[&index=6]:0.475829,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:17   |   00:03:21   |
55400       |       -295.679   |       -288.672   |       -7.00755   |   (((D[&index=4]:0.431783,B[&index=1]:0.431783)[&index=5]:0.104992,C[&index=3]:0.536776)[&index=6]:0.463224,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:17   |   00:03:20   |
55600       |       -292.416   |       -289.299   |       -3.11741   |   (((D[&index=4]:0.511169,C[&index=3]:0.511169)[&index=5]:0.307892,B[&index=1]:0.819061)[&index=6]:0.180939,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:17   |   00:03:19   |
55800       |       -295.504   |       -285.739   |       -9.76525   |   (((C[&index=3]:0.420094,D[&index=4]:0.420094)[&index=5]:0.049668,B[&index=1]:0.469762)[&index=6]:0.530238,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:17   |   00:03:18   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
56000       |       -294.402   |       -287.842   |        -6.5601   |   ((D[&index=4]:0.244397,C[&index=3]:0.244397)[&index=6]:0.755603,(A[&index=2]:0.970644,B[&index=1]:0.970644)[&index=5]:0.029356)[&index=7]:0.000000;   |   00:01:18   |   00:03:20   |
56200       |       -291.141   |       -285.283   |        -5.8576   |   (((D[&index=4]:0.398507,C[&index=3]:0.398507)[&index=6]:0.215782,B[&index=1]:0.614290)[&index=5]:0.385710,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:18   |   00:03:19   |
56400       |       -293.088   |       -284.766   |       -8.32286   |   (((D[&index=4]:0.301688,C[&index=3]:0.301688)[&index=6]:0.189353,B[&index=1]:0.491042)[&index=5]:0.508958,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:18   |   00:03:18   |
56600       |       -294.693   |       -290.909   |       -3.78441   |   ((A[&index=2]:0.928170,B[&index=1]:0.928170)[&index=5]:0.071830,(D[&index=4]:0.696788,C[&index=3]:0.696788)[&index=6]:0.303212)[&index=7]:0.000000;   |   00:01:19   |   00:03:20   |
56800       |       -291.853   |       -285.614   |       -6.23927   |   (((D[&index=4]:0.420340,C[&index=3]:0.420340)[&index=6]:0.234439,B[&index=1]:0.654779)[&index=5]:0.345221,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:19   |   00:03:19   |
57000       |       -293.426   |       -287.342   |       -6.08402   |   ((B[&index=1]:0.939896,(C[&index=3]:0.476009,D[&index=4]:0.476009)[&index=6]:0.463887)[&index=5]:0.060104,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:19   |   00:03:18   |
57200       |       -292.749   |       -285.894   |       -6.85512   |   (((D[&index=4]:0.337397,C[&index=3]:0.337397)[&index=5]:0.574541,B[&index=1]:0.911938)[&index=6]:0.088062,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:19   |   00:03:17   |
57400       |       -295.634   |       -284.396   |       -11.2377   |   (((C[&index=3]:0.208499,D[&index=4]:0.208499)[&index=6]:0.162831,B[&index=1]:0.371329)[&index=5]:0.628671,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:20   |   00:03:18   |
57600       |       -292.006   |       -284.762   |       -7.24338   |   (((D[&index=4]:0.257653,C[&index=3]:0.257653)[&index=6]:0.162075,B[&index=1]:0.419728)[&index=5]:0.580272,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:20   |   00:03:17   |
57800       |       -293.792   |       -288.366   |       -5.42603   |   (((D[&index=4]:0.369410,C[&index=3]:0.369410)[&index=6]:0.406568,B[&index=1]:0.775978)[&index=5]:0.224022,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:20   |   00:03:16   |
58000       |       -293.592   |       -285.335   |       -8.25699   |   ((B[&index=1]:0.715056,(C[&index=3]:0.334521,D[&index=4]:0.334521)[&index=6]:0.380535)[&index=5]:0.284944,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:21   |   00:03:18   |
58200       |       -294.504   |       -287.195   |       -7.30965   |   ((B[&index=1]:0.759189,A[&index=2]:0.759189)[&index=5]:0.240811,(C[&index=3]:0.310644,D[&index=4]:0.310644)[&index=6]:0.689356)[&index=7]:0.000000;   |   00:01:21   |   00:03:17   |
58400       |       -292.769   |       -287.297   |       -5.47231   |   ((A[&index=2]:0.974964,B[&index=1]:0.974964)[&index=6]:0.025036,(C[&index=3]:0.342942,D[&index=4]:0.342942)[&index=5]:0.657058)[&index=7]:0.000000;   |   00:01:21   |   00:03:16   |
58600       |       -294.174   |       -286.784   |       -7.39063   |   ((A[&index=2]:0.902517,B[&index=1]:0.902517)[&index=6]:0.097483,(D[&index=4]:0.420166,C[&index=3]:0.420166)[&index=5]:0.579834)[&index=7]:0.000000;   |   00:01:22   |   00:03:17   |
58800       |       -293.205   |       -288.848   |       -4.35675   |   ((B[&index=1]:0.996255,A[&index=2]:0.996255)[&index=6]:0.003745,(D[&index=4]:0.571605,C[&index=3]:0.571605)[&index=5]:0.428395)[&index=7]:0.000000;   |   00:01:22   |   00:03:16   |
59000       |       -293.838   |       -287.877   |       -5.96102   |   ((B[&index=1]:0.936497,(C[&index=3]:0.313283,D[&index=4]:0.313283)[&index=5]:0.623214)[&index=6]:0.063503,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:22   |   00:03:15   |
59200       |       -291.655   |       -286.723   |       -4.93208   |   (((D[&index=4]:0.448387,C[&index=3]:0.448387)[&index=6]:0.527142,B[&index=1]:0.975529)[&index=5]:0.024471,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:22   |   00:03:15   |
59400       |       -292.775   |       -288.861   |       -3.91468   |   (((D[&index=4]:0.454808,C[&index=3]:0.454808)[&index=6]:0.378586,B[&index=1]:0.833395)[&index=5]:0.166605,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:23   |   00:03:16   |
59600       |       -294.986   |       -287.863   |       -7.12275   |   (((D[&index=4]:0.331101,C[&index=3]:0.331101)[&index=6]:0.085697,B[&index=1]:0.416798)[&index=5]:0.583202,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:23   |   00:03:15   |
59800       |       -292.035   |       -287.803   |       -4.23253   |   ((B[&index=1]:0.708634,(D[&index=4]:0.596063,C[&index=3]:0.596063)[&index=5]:0.112571)[&index=6]:0.291366,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:23   |   00:03:14   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
60000       |         -291.5   |       -287.378   |       -4.12193   |   (((C[&index=3]:0.511531,D[&index=4]:0.511531)[&index=5]:0.141334,B[&index=1]:0.652865)[&index=6]:0.347135,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:24   |   00:03:16   |
60200       |       -291.758   |       -286.005   |       -5.75337   |   ((B[&index=1]:0.862692,(D[&index=4]:0.399253,C[&index=3]:0.399253)[&index=6]:0.463439)[&index=5]:0.137308,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:24   |   00:03:15   |
60400       |       -292.879   |       -286.862   |       -6.01681   |   ((A[&index=2]:0.742773,B[&index=1]:0.742773)[&index=5]:0.257227,(C[&index=3]:0.395896,D[&index=4]:0.395896)[&index=6]:0.604104)[&index=7]:0.000000;   |   00:01:24   |   00:03:14   |
60600       |       -298.198   |       -291.414   |       -6.78392   |   ((B[&index=1]:0.727371,A[&index=2]:0.727371)[&index=5]:0.272629,(C[&index=3]:0.714711,D[&index=4]:0.714711)[&index=6]:0.285289)[&index=7]:0.000000;   |   00:01:24   |   00:03:13   |
60800       |        -298.66   |       -286.409   |       -12.2506   |   (((C[&index=3]:0.226430,D[&index=4]:0.226430)[&index=6]:0.634972,B[&index=1]:0.861402)[&index=5]:0.138598,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:25   |   00:03:14   |
61000       |       -294.396   |       -288.151   |       -6.24429   |   ((A[&index=2]:0.971073,B[&index=1]:0.971073)[&index=5]:0.028927,(C[&index=3]:0.572244,D[&index=4]:0.572244)[&index=6]:0.427756)[&index=7]:0.000000;   |   00:01:25   |   00:03:13   |
61200       |       -293.638   |       -289.806   |       -3.83244   |   (((D[&index=4]:0.576032,B[&index=1]:0.576032)[&index=6]:0.048793,C[&index=3]:0.624825)[&index=5]:0.375175,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:25   |   00:03:12   |
61400       |       -294.103   |       -289.877   |       -4.22572   |   (((B[&index=1]:0.684504,D[&index=4]:0.684504)[&index=5]:0.019679,C[&index=3]:0.704183)[&index=6]:0.295817,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:26   |   00:03:14   |
61600       |        -292.39   |        -284.92   |       -7.46938   |   ((B[&index=1]:0.570880,(C[&index=3]:0.355852,D[&index=4]:0.355852)[&index=5]:0.215027)[&index=6]:0.429120,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:26   |   00:03:13   |
61800       |       -295.319   |       -287.727   |       -7.59157   |   ((B[&index=1]:0.805011,(C[&index=3]:0.480379,D[&index=4]:0.480379)[&index=5]:0.324633)[&index=6]:0.194989,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:26   |   00:03:12   |
62000       |       -302.919   |       -291.957   |       -10.9626   |   ((C[&index=3]:0.680930,(B[&index=1]:0.402090,D[&index=4]:0.402090)[&index=5]:0.278839)[&index=6]:0.319070,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:26   |   00:03:11   |
62200       |       -293.987   |       -284.246   |       -9.74097   |   (((C[&index=3]:0.277152,D[&index=4]:0.277152)[&index=5]:0.179709,B[&index=1]:0.456860)[&index=6]:0.543140,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:27   |   00:03:12   |
62400       |       -291.847   |       -287.329   |       -4.51778   |   (((D[&index=4]:0.399728,C[&index=3]:0.399728)[&index=5]:0.273442,B[&index=1]:0.673170)[&index=6]:0.326830,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:27   |   00:03:11   |
62600       |       -295.299   |       -287.073   |       -8.22612   |   ((A[&index=2]:0.658428,B[&index=1]:0.658428)[&index=6]:0.341572,(C[&index=3]:0.280843,D[&index=4]:0.280843)[&index=5]:0.719157)[&index=7]:0.000000;   |   00:01:27   |   00:03:10   |
62800       |       -295.095   |       -289.859   |       -5.23611   |   (((D[&index=4]:0.702491,C[&index=3]:0.702491)[&index=6]:0.116541,B[&index=1]:0.819032)[&index=5]:0.180968,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:27   |   00:03:10   |
63000       |       -291.299   |       -285.255   |       -6.04448   |   (((D[&index=4]:0.322566,C[&index=3]:0.322566)[&index=6]:0.159599,B[&index=1]:0.482164)[&index=5]:0.517836,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:28   |   00:03:11   |
63200       |       -291.798   |       -285.293   |       -6.50512   |   (((C[&index=3]:0.411690,D[&index=4]:0.411690)[&index=5]:0.174469,B[&index=1]:0.586159)[&index=6]:0.413841,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:28   |   00:03:10   |
63400       |       -293.626   |       -286.178   |       -7.44793   |   (((C[&index=3]:0.421017,D[&index=4]:0.421017)[&index=5]:0.293099,B[&index=1]:0.714116)[&index=6]:0.285884,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:28   |   00:03:09   |
63600       |       -293.399   |       -287.773   |       -5.62599   |   (((C[&index=3]:0.327367,D[&index=4]:0.327367)[&index=5]:0.364139,B[&index=1]:0.691506)[&index=6]:0.308494,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:29   |   00:03:10   |
63800       |       -292.473   |       -288.164   |       -4.30956   |   (((C[&index=3]:0.519641,D[&index=4]:0.519641)[&index=5]:0.068488,B[&index=1]:0.588129)[&index=6]:0.411871,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:29   |   00:03:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
64000       |       -292.451   |       -286.371   |       -6.07982   |   ((A[&index=2]:0.904890,B[&index=1]:0.904890)[&index=6]:0.095110,(D[&index=4]:0.392890,C[&index=3]:0.392890)[&index=5]:0.607110)[&index=7]:0.000000;   |   00:01:29   |   00:03:09   |
64200       |       -298.301   |        -291.03   |       -7.27114   |   (((C[&index=3]:0.522732,D[&index=4]:0.522732)[&index=5]:0.354585,A[&index=2]:0.877318)[&index=6]:0.122682,B[&index=1]:1.000000)[&index=7]:0.000000;   |   00:01:29   |   00:03:08   |
64400       |       -294.634   |       -287.209   |       -7.42504   |   ((B[&index=1]:0.738716,A[&index=2]:0.738716)[&index=6]:0.261284,(C[&index=3]:0.402981,D[&index=4]:0.402981)[&index=5]:0.597019)[&index=7]:0.000000;   |   00:01:30   |   00:03:09   |
64600       |       -291.196   |        -286.19   |       -5.00607   |   (((D[&index=4]:0.443888,C[&index=3]:0.443888)[&index=5]:0.348394,B[&index=1]:0.792282)[&index=6]:0.207718,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:30   |   00:03:08   |
64800       |       -291.341   |       -287.167   |       -4.17341   |   ((B[&index=1]:0.772005,(C[&index=3]:0.535122,D[&index=4]:0.535122)[&index=5]:0.236883)[&index=6]:0.227995,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:30   |   00:03:07   |
65000       |       -295.929   |       -288.091   |        -7.8383   |   ((D[&index=4]:0.550195,(B[&index=1]:0.489424,C[&index=3]:0.489424)[&index=5]:0.060770)[&index=6]:0.449805,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:30   |   00:03:06   |
65200       |       -290.926   |       -285.432   |        -5.4933   |   (A[&index=2]:1.000000,((C[&index=3]:0.368919,D[&index=4]:0.368919)[&index=5]:0.334998,B[&index=1]:0.703917)[&index=6]:0.296083)[&index=7]:0.000000;   |   00:01:31   |   00:03:08   |
65400       |       -293.127   |       -288.544   |       -4.58307   |   (((D[&index=4]:0.596501,C[&index=3]:0.596501)[&index=6]:0.177316,B[&index=1]:0.773817)[&index=5]:0.226183,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:31   |   00:03:07   |
65600       |       -298.091   |       -287.547   |       -10.5442   |   (((C[&index=3]:0.429444,D[&index=4]:0.429444)[&index=6]:0.403039,B[&index=1]:0.832483)[&index=5]:0.167517,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:31   |   00:03:06   |
65800       |       -293.657   |       -287.737   |       -5.91992   |   (((C[&index=3]:0.593870,D[&index=4]:0.593870)[&index=5]:0.153666,B[&index=1]:0.747536)[&index=6]:0.252464,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:32   |   00:03:07   |
66000       |       -292.476   |        -285.84   |       -6.63524   |   ((B[&index=1]:0.830989,(C[&index=3]:0.312808,D[&index=4]:0.312808)[&index=5]:0.518181)[&index=6]:0.169011,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:32   |   00:03:06   |
66200       |        -294.56   |       -287.405   |       -7.15494   |   (((C[&index=3]:0.391103,B[&index=1]:0.391103)[&index=5]:0.037152,D[&index=4]:0.428255)[&index=6]:0.571745,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:32   |   00:03:05   |
66400       |       -291.725   |       -285.882   |       -5.84343   |   (((D[&index=4]:0.463942,C[&index=3]:0.463942)[&index=5]:0.113954,B[&index=1]:0.577897)[&index=6]:0.422103,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:32   |   00:03:05   |
66600       |       -291.712   |       -287.219   |       -4.49311   |   (((C[&index=3]:0.534501,D[&index=4]:0.534501)[&index=5]:0.066369,B[&index=1]:0.600870)[&index=6]:0.399130,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:33   |   00:03:06   |
66800       |       -291.398   |       -287.175   |       -4.22267   |   (((D[&index=4]:0.513823,C[&index=3]:0.513823)[&index=6]:0.291956,B[&index=1]:0.805779)[&index=5]:0.194221,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:33   |   00:03:05   |
67000       |       -290.878   |       -285.326   |       -5.55243   |   (((D[&index=4]:0.405968,C[&index=3]:0.405968)[&index=6]:0.192250,B[&index=1]:0.598218)[&index=5]:0.401782,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:33   |   00:03:04   |
67200       |       -299.308   |       -288.678   |       -10.6301   |   (((B[&index=1]:0.616639,C[&index=3]:0.616639)[&index=5]:0.024352,D[&index=4]:0.640991)[&index=6]:0.359009,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:34   |   00:03:05   |
67400       |       -292.115   |       -287.429   |       -4.68647   |   ((B[&index=1]:0.910215,A[&index=2]:0.910215)[&index=6]:0.089785,(D[&index=4]:0.510155,C[&index=3]:0.510155)[&index=5]:0.489845)[&index=7]:0.000000;   |   00:01:34   |   00:03:04   |
67600       |       -293.447   |       -286.705   |       -6.74155   |   ((B[&index=1]:0.899634,A[&index=2]:0.899634)[&index=5]:0.100366,(C[&index=3]:0.414912,D[&index=4]:0.414912)[&index=6]:0.585088)[&index=7]:0.000000;   |   00:01:34   |   00:03:04   |
67800       |       -291.373   |       -286.814   |       -4.55844   |   ((B[&index=1]:0.612781,(C[&index=3]:0.476412,D[&index=4]:0.476412)[&index=6]:0.136369)[&index=5]:0.387219,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:34   |   00:03:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
68000       |       -292.156   |       -286.757   |       -5.39854   |   (((C[&index=3]:0.529777,D[&index=4]:0.529777)[&index=6]:0.138854,B[&index=1]:0.668631)[&index=5]:0.331369,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:35   |   00:03:04   |
68200       |       -292.831   |       -284.601   |       -8.23001   |   (((C[&index=3]:0.299275,D[&index=4]:0.299275)[&index=6]:0.260029,B[&index=1]:0.559304)[&index=5]:0.440696,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:35   |   00:03:03   |
68400       |       -301.772   |       -296.624   |       -5.14879   |   (((B[&index=1]:0.462753,D[&index=4]:0.462753)[&index=6]:0.090981,C[&index=3]:0.553734)[&index=5]:0.446266,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:35   |   00:03:02   |
68600       |       -292.647   |       -285.524   |       -7.12287   |   (((C[&index=3]:0.426606,D[&index=4]:0.426606)[&index=5]:0.071486,B[&index=1]:0.498092)[&index=6]:0.501908,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:36   |   00:03:03   |
68800       |       -292.796   |       -285.285   |       -7.51151   |   (((C[&index=3]:0.368958,D[&index=4]:0.368958)[&index=5]:0.066216,B[&index=1]:0.435174)[&index=6]:0.564826,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:36   |   00:03:03   |
69000       |       -291.282   |       -286.977   |       -4.30487   |   ((B[&index=1]:0.754412,(D[&index=4]:0.478252,C[&index=3]:0.478252)[&index=5]:0.276160)[&index=6]:0.245588,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:36   |   00:03:02   |
69200       |       -291.996   |       -284.532   |        -7.4646   |   ((B[&index=1]:0.520777,(D[&index=4]:0.273066,C[&index=3]:0.273066)[&index=5]:0.247711)[&index=6]:0.479223,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:36   |   00:03:01   |
69400       |       -292.145   |       -286.376   |       -5.76888   |   (((D[&index=4]:0.417908,C[&index=3]:0.417908)[&index=5]:0.492465,B[&index=1]:0.910373)[&index=6]:0.089627,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:37   |   00:03:02   |
69600       |       -295.024   |       -290.362   |       -4.66139   |   (((C[&index=3]:0.570511,D[&index=4]:0.570511)[&index=5]:0.256826,B[&index=1]:0.827337)[&index=6]:0.172663,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:37   |   00:03:01   |
69800       |       -294.925   |       -287.459   |        -7.4661   |   ((B[&index=1]:0.644439,A[&index=2]:0.644439)[&index=5]:0.355561,(D[&index=4]:0.410704,C[&index=3]:0.410704)[&index=6]:0.589296)[&index=7]:0.000000;   |   00:01:37   |   00:03:00   |
70000       |        -292.66   |       -287.426   |       -5.23365   |   ((B[&index=1]:0.567128,(D[&index=4]:0.282744,C[&index=3]:0.282744)[&index=6]:0.284384)[&index=5]:0.432872,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:37   |   00:03:00   |
70200       |       -292.859   |       -286.684   |       -6.17462   |   (((C[&index=3]:0.449634,D[&index=4]:0.449634)[&index=6]:0.464873,B[&index=1]:0.914507)[&index=5]:0.085493,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:38   |   00:03:01   |
70400       |       -295.832   |       -289.731   |       -6.10081   |   (A[&index=2]:1.000000,((C[&index=3]:0.541799,D[&index=4]:0.541799)[&index=6]:0.428421,B[&index=1]:0.970220)[&index=5]:0.029780)[&index=7]:0.000000;   |   00:01:38   |   00:03:00   |
70600       |       -293.266   |       -287.678   |       -5.58794   |   (((C[&index=3]:0.470708,D[&index=4]:0.470708)[&index=5]:0.464016,B[&index=1]:0.934723)[&index=6]:0.065277,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:38   |   00:02:59   |
70800       |       -293.972   |       -284.785   |       -9.18723   |   ((B[&index=1]:0.565910,(D[&index=4]:0.282769,C[&index=3]:0.282769)[&index=5]:0.283140)[&index=6]:0.434090,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:39   |   00:03:00   |
71000       |       -292.184   |       -284.985   |        -7.1991   |   (((D[&index=4]:0.372190,C[&index=3]:0.372190)[&index=5]:0.120686,B[&index=1]:0.492876)[&index=6]:0.507124,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:39   |   00:02:59   |
71200       |       -292.011   |       -285.775   |       -6.23569   |   (((D[&index=4]:0.330657,C[&index=3]:0.330657)[&index=5]:0.161284,B[&index=1]:0.491941)[&index=6]:0.508059,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:39   |   00:02:59   |
71400       |       -291.688   |       -286.732   |       -4.95544   |   ((A[&index=2]:0.909331,B[&index=1]:0.909331)[&index=6]:0.090669,(C[&index=3]:0.398982,D[&index=4]:0.398982)[&index=5]:0.601018)[&index=7]:0.000000;   |   00:01:39   |   00:02:58   |
71600       |       -292.185   |       -287.031   |       -5.15406   |   (((C[&index=3]:0.413593,D[&index=4]:0.413593)[&index=5]:0.430569,B[&index=1]:0.844162)[&index=6]:0.155838,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:40   |   00:02:59   |
71800       |       -292.614   |       -285.351   |        -7.2624   |   (((D[&index=4]:0.345361,C[&index=3]:0.345361)[&index=5]:0.342162,B[&index=1]:0.687523)[&index=6]:0.312477,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:40   |   00:02:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
72000       |       -291.239   |       -285.712   |       -5.52745   |   (((D[&index=4]:0.447892,C[&index=3]:0.447892)[&index=5]:0.205014,B[&index=1]:0.652906)[&index=6]:0.347094,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:40   |   00:02:57   |
72200       |       -292.568   |       -288.311   |       -4.25673   |   (((C[&index=3]:0.525782,D[&index=4]:0.525782)[&index=5]:0.371176,B[&index=1]:0.896959)[&index=6]:0.103041,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:41   |   00:02:58   |
72400       |       -291.117   |       -285.589   |       -5.52828   |   (((D[&index=4]:0.383680,C[&index=3]:0.383680)[&index=6]:0.375307,B[&index=1]:0.758986)[&index=5]:0.241014,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:41   |   00:02:58   |
72600       |       -292.191   |       -287.127   |       -5.06343   |   ((B[&index=1]:0.992046,(C[&index=3]:0.438125,D[&index=4]:0.438125)[&index=6]:0.553921)[&index=5]:0.007954,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:41   |   00:02:57   |
72800       |       -291.312   |       -285.871   |       -5.44053   |   (((C[&index=3]:0.301886,D[&index=4]:0.301886)[&index=6]:0.289669,B[&index=1]:0.591555)[&index=5]:0.408445,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:41   |   00:02:56   |
73000       |       -295.802   |       -292.698   |       -3.10357   |   (((B[&index=1]:0.496963,C[&index=3]:0.496963)[&index=5]:0.235293,D[&index=4]:0.732256)[&index=6]:0.267744,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:42   |   00:02:57   |
73200       |       -293.402   |       -286.473   |       -6.92983   |   (((B[&index=1]:0.367943,D[&index=4]:0.367943)[&index=5]:0.015400,C[&index=3]:0.383343)[&index=6]:0.616657,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:42   |   00:02:56   |
73400       |       -293.215   |       -286.336   |       -6.87883   |   (((C[&index=3]:0.349999,D[&index=4]:0.349999)[&index=5]:0.158980,B[&index=1]:0.508980)[&index=6]:0.491020,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:01:42   |   00:02:55   |
