
RevBayes version (1.1.1)
Build from master (rapture-588-gae00cc) on Thu Feb 11 15:28:28 CST 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("Morpho_TA_M3_exp.Rev")
   Processing file "Morpho_TA_M3_exp.Rev"
   Successfully read one character matrix from file '../data/TA-50char.nex'
   Processing file "tree_BD.Rev"
   Processing of file "tree_BD.Rev" completed
   Processing file "clock_global.Rev"
   Processing of file "clock_global.Rev" completed
   Processing file "Q_ED_M3_exp.Rev"
   Processing of file "Q_ED_M3_exp.Rev" completed

   Running burn-in phase of Monte Carlo sampler for 5000 iterations.
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Progress:
0---------------25---------------50---------------75--------------100
********************************************************************


   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
52400       |       -302.889   |       -298.521   |        -4.3672   |   ((D[&index=2]:0.625816,(C[&index=4]:0.504540,B[&index=1]:0.504540)[&index=5]:0.121275)[&index=6]:0.374184,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:51   |   00:08:01   |
52600       |       -300.235   |       -290.853   |        -9.3821   |   ((B[&index=1]:0.380946,(C[&index=4]:0.322497,D[&index=2]:0.322497)[&index=5]:0.058449)[&index=6]:0.619054,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:52   |   00:08:01   |
52800       |       -304.003   |        -295.38   |       -8.62249   |   (((D[&index=2]:0.394786,B[&index=1]:0.394786)[&index=5]:0.038930,C[&index=4]:0.433716)[&index=6]:0.566284,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:53   |   00:08:02   |
53000       |       -298.589   |        -292.04   |       -6.54882   |   (((D[&index=2]:0.364193,C[&index=4]:0.364193)[&index=5]:0.079067,B[&index=1]:0.443261)[&index=6]:0.556739,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:54   |   00:08:02   |
53200       |       -298.703   |       -290.189   |        -8.5137   |   (((D[&index=2]:0.271700,C[&index=4]:0.271700)[&index=5]:0.166218,B[&index=1]:0.437919)[&index=6]:0.562081,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:54   |   00:08:00   |
53400       |       -304.089   |       -294.947   |       -9.14287   |   ((B[&index=1]:0.560659,A[&index=3]:0.560659)[&index=6]:0.439341,(D[&index=2]:0.227718,C[&index=4]:0.227718)[&index=5]:0.772282)[&index=7]:0.000000;   |   00:02:55   |   00:08:00   |
53600       |       -299.809   |       -291.523   |       -8.28599   |   ((B[&index=1]:0.425911,(C[&index=4]:0.221283,D[&index=2]:0.221283)[&index=5]:0.204628)[&index=6]:0.574089,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:56   |   00:08:00   |
53800       |       -300.249   |       -292.714   |       -7.53471   |   ((B[&index=1]:0.603614,(D[&index=2]:0.382460,C[&index=4]:0.382460)[&index=5]:0.221154)[&index=6]:0.396386,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:57   |   00:08:00   |
54000       |       -300.599   |        -292.24   |       -8.35914   |   ((B[&index=1]:0.492890,(D[&index=2]:0.251563,C[&index=4]:0.251563)[&index=5]:0.241327)[&index=6]:0.507110,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:58   |   00:08:01   |
54200       |        -299.66   |       -293.685   |       -5.97522   |   (((B[&index=1]:0.383227,D[&index=2]:0.383227)[&index=5]:0.005225,C[&index=4]:0.388452)[&index=6]:0.611548,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:58   |   00:07:58   |
54400       |       -300.026   |       -293.055   |       -6.97127   |   (((C[&index=4]:0.337421,D[&index=2]:0.337421)[&index=5]:0.174567,B[&index=1]:0.511988)[&index=6]:0.488012,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:59   |   00:07:59   |
54600       |       -300.403   |       -294.905   |       -5.49798   |   (((C[&index=4]:0.350934,D[&index=2]:0.350934)[&index=5]:0.396096,B[&index=1]:0.747030)[&index=6]:0.252970,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:00   |   00:07:59   |
54800       |       -298.789   |       -292.943   |       -5.84606   |   (((D[&index=2]:0.244919,C[&index=4]:0.244919)[&index=5]:0.255691,B[&index=1]:0.500610)[&index=6]:0.499390,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:01   |   00:07:59   |
55000       |       -300.925   |       -292.429   |       -8.49593   |   (((C[&index=4]:0.392296,D[&index=2]:0.392296)[&index=5]:0.059280,B[&index=1]:0.451576)[&index=6]:0.548424,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:02   |   00:07:59   |
55200       |       -299.088   |       -290.463   |       -8.62453   |   ((B[&index=1]:0.447787,(C[&index=4]:0.226764,D[&index=2]:0.226764)[&index=5]:0.221023)[&index=6]:0.552213,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:02   |   00:07:57   |
55400       |       -300.788   |       -292.415   |       -8.37366   |   (((D[&index=2]:0.276461,C[&index=4]:0.276461)[&index=5]:0.316411,B[&index=1]:0.592871)[&index=6]:0.407129,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:03   |   00:07:57   |
55600       |       -299.219   |       -291.605   |       -7.61375   |   ((B[&index=1]:0.484241,(D[&index=2]:0.370232,C[&index=4]:0.370232)[&index=5]:0.114009)[&index=6]:0.515759,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:04   |   00:07:57   |
55800       |       -299.797   |       -294.921   |       -4.87666   |   (((C[&index=4]:0.476565,D[&index=2]:0.476565)[&index=5]:0.003758,B[&index=1]:0.480323)[&index=6]:0.519677,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:05   |   00:07:58   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
56000       |       -299.602   |       -291.686   |       -7.91614   |   (((D[&index=2]:0.363790,C[&index=4]:0.363790)[&index=5]:0.017519,B[&index=1]:0.381309)[&index=6]:0.618691,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:06   |   00:07:58   |
56200       |       -302.789   |       -295.803   |       -6.98648   |   (((D[&index=2]:0.334662,C[&index=4]:0.334662)[&index=5]:0.520256,B[&index=1]:0.854918)[&index=6]:0.145082,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:07   |   00:07:58   |
56400       |       -300.288   |       -290.213   |       -10.0753   |   (((C[&index=4]:0.214693,D[&index=2]:0.214693)[&index=5]:0.150216,B[&index=1]:0.364908)[&index=6]:0.635092,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:07   |   00:07:56   |
56600       |       -299.863   |       -296.105   |       -3.75768   |   (((D[&index=2]:0.409379,C[&index=4]:0.409379)[&index=5]:0.311356,B[&index=1]:0.720735)[&index=6]:0.279265,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:08   |   00:07:56   |
56800       |       -300.833   |           -291   |       -9.83317   |   ((B[&index=1]:0.398343,(D[&index=2]:0.338241,C[&index=4]:0.338241)[&index=5]:0.060103)[&index=6]:0.601657,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:09   |   00:07:56   |
57000       |       -300.103   |       -294.684   |       -5.41859   |   ((B[&index=1]:0.429033,(D[&index=2]:0.362895,C[&index=4]:0.362895)[&index=5]:0.066138)[&index=6]:0.570967,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:10   |   00:07:56   |
57200       |       -298.279   |       -292.369   |       -5.90995   |   (((D[&index=2]:0.267942,C[&index=4]:0.267942)[&index=5]:0.202502,B[&index=1]:0.470444)[&index=6]:0.529556,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:11   |   00:07:56   |
57400       |       -299.923   |       -294.269   |       -5.65439   |   (((C[&index=4]:0.458836,D[&index=2]:0.458836)[&index=5]:0.187918,B[&index=1]:0.646754)[&index=6]:0.353246,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:11   |   00:07:54   |
57600       |       -298.774   |       -291.994   |       -6.77974   |   (((D[&index=2]:0.225140,C[&index=4]:0.225140)[&index=5]:0.172522,B[&index=1]:0.397661)[&index=6]:0.602339,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:12   |   00:07:54   |
57800       |       -299.025   |         -292.2   |       -6.82472   |   (((C[&index=4]:0.372419,D[&index=2]:0.372419)[&index=5]:0.195253,B[&index=1]:0.567672)[&index=6]:0.432328,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:13   |   00:07:54   |
58000       |       -299.011   |       -294.417   |        -4.5935   |   ((B[&index=1]:0.483322,(C[&index=4]:0.359604,D[&index=2]:0.359604)[&index=5]:0.123718)[&index=6]:0.516678,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:14   |   00:07:54   |
58200       |       -301.738   |       -293.544   |       -8.19403   |   (((C[&index=4]:0.340100,D[&index=2]:0.340100)[&index=5]:0.325400,B[&index=1]:0.665500)[&index=6]:0.334500,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:15   |   00:07:55   |
58400       |       -303.752   |       -294.218   |       -9.53391   |   (((D[&index=2]:0.408744,C[&index=4]:0.408744)[&index=5]:0.295692,B[&index=1]:0.704436)[&index=6]:0.295564,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:15   |   00:07:52   |
58600       |       -299.259   |       -290.668   |       -8.59048   |   (((D[&index=2]:0.303524,C[&index=4]:0.303524)[&index=5]:0.152620,B[&index=1]:0.456144)[&index=6]:0.543856,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:16   |   00:07:52   |
58800       |       -301.601   |       -294.658   |       -6.94238   |   (((D[&index=2]:0.253875,C[&index=4]:0.253875)[&index=5]:0.693882,B[&index=1]:0.947757)[&index=6]:0.052243,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:17   |   00:07:53   |
59000       |       -299.053   |        -291.72   |        -7.3329   |   (((D[&index=2]:0.279863,C[&index=4]:0.279863)[&index=5]:0.094321,B[&index=1]:0.374184)[&index=6]:0.625816,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:18   |   00:07:53   |
59200       |       -301.005   |       -295.016   |       -5.98824   |   ((B[&index=1]:0.989926,A[&index=3]:0.989926)[&index=6]:0.010074,(D[&index=2]:0.318752,C[&index=4]:0.318752)[&index=5]:0.681248)[&index=7]:0.000000;   |   00:03:19   |   00:07:53   |
59400       |        -298.23   |       -293.376   |        -4.8537   |   ((B[&index=1]:0.485755,(D[&index=2]:0.320964,C[&index=4]:0.320964)[&index=5]:0.164790)[&index=6]:0.514245,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:19   |   00:07:51   |
59600       |       -298.837   |       -291.623   |       -7.21343   |   (((C[&index=4]:0.288693,D[&index=2]:0.288693)[&index=5]:0.172171,B[&index=1]:0.460864)[&index=6]:0.539136,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:20   |   00:07:51   |
59800       |       -300.168   |       -291.318   |       -8.84993   |   (((C[&index=4]:0.214057,D[&index=2]:0.214057)[&index=5]:0.270030,B[&index=1]:0.484087)[&index=6]:0.515913,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:21   |   00:07:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
60000       |       -298.781   |       -294.104   |       -4.67628   |   (((D[&index=2]:0.406876,C[&index=4]:0.406876)[&index=5]:0.257315,B[&index=1]:0.664191)[&index=6]:0.335809,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:22   |   00:07:51   |
60200       |       -298.863   |       -292.622   |       -6.24049   |   ((B[&index=1]:0.575443,(C[&index=4]:0.294744,D[&index=2]:0.294744)[&index=5]:0.280699)[&index=6]:0.424557,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:22   |   00:07:49   |
60400       |       -298.222   |       -291.048   |       -7.17401   |   (((D[&index=2]:0.321050,C[&index=4]:0.321050)[&index=5]:0.121108,B[&index=1]:0.442158)[&index=6]:0.557842,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:23   |   00:07:49   |
60600       |       -300.518   |       -295.365   |       -5.15325   |   (((D[&index=2]:0.327731,C[&index=4]:0.327731)[&index=5]:0.496473,B[&index=1]:0.824204)[&index=6]:0.175796,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:24   |   00:07:49   |
60800       |       -304.946   |       -293.159   |       -11.7871   |   (((D[&index=2]:0.434203,C[&index=4]:0.434203)[&index=5]:0.070848,B[&index=1]:0.505051)[&index=6]:0.494949,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:25   |   00:07:49   |
61000       |       -299.384   |       -293.288   |        -6.0964   |   (((C[&index=4]:0.378661,D[&index=2]:0.378661)[&index=5]:0.317460,B[&index=1]:0.696120)[&index=6]:0.303880,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:25   |   00:07:47   |
61200       |       -301.359   |        -296.09   |       -5.26879   |   ((B[&index=1]:0.688519,(D[&index=2]:0.476970,C[&index=4]:0.476970)[&index=5]:0.211549)[&index=6]:0.311481,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:26   |   00:07:47   |
61400       |       -299.224   |       -289.907   |        -9.3173   |   (((D[&index=2]:0.251997,C[&index=4]:0.251997)[&index=5]:0.117417,B[&index=1]:0.369414)[&index=6]:0.630586,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:27   |   00:07:47   |
61600       |       -302.273   |       -293.232   |       -9.04073   |   ((B[&index=1]:0.774427,(C[&index=4]:0.317763,D[&index=2]:0.317763)[&index=5]:0.456664)[&index=6]:0.225573,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:28   |   00:07:47   |
61800       |       -302.777   |       -294.547   |       -8.22971   |   ((C[&index=4]:0.271393,D[&index=2]:0.271393)[&index=5]:0.728607,(A[&index=3]:0.601824,B[&index=1]:0.601824)[&index=6]:0.398176)[&index=7]:0.000000;   |   00:03:28   |   00:07:45   |
62000       |       -300.119   |       -294.085   |       -6.03407   |   (((C[&index=4]:0.455154,D[&index=2]:0.455154)[&index=5]:0.185223,B[&index=1]:0.640377)[&index=6]:0.359623,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:29   |   00:07:45   |
62200       |       -297.398   |       -291.296   |        -6.1013   |   (((D[&index=2]:0.318250,C[&index=4]:0.318250)[&index=5]:0.171400,B[&index=1]:0.489650)[&index=6]:0.510350,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:30   |   00:07:45   |
62400       |       -301.461   |       -291.983   |       -9.47873   |   (((D[&index=2]:0.295035,C[&index=4]:0.295035)[&index=5]:0.293466,B[&index=1]:0.588501)[&index=6]:0.411499,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:31   |   00:07:45   |
62600       |       -300.097   |       -296.614   |       -3.48341   |   ((B[&index=1]:0.621279,(D[&index=2]:0.397056,C[&index=4]:0.397056)[&index=5]:0.224223)[&index=6]:0.378721,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:31   |   00:07:43   |
62800       |       -298.171   |       -290.352   |       -7.81948   |   (((D[&index=2]:0.296428,C[&index=4]:0.296428)[&index=5]:0.138265,B[&index=1]:0.434693)[&index=6]:0.565307,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:32   |   00:07:43   |
63000       |       -298.373   |        -292.91   |       -5.46229   |   (((D[&index=2]:0.366443,C[&index=4]:0.366443)[&index=5]:0.042133,B[&index=1]:0.408576)[&index=6]:0.591424,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:33   |   00:07:43   |
63200       |       -300.177   |       -292.719   |       -7.45802   |   (((C[&index=4]:0.317653,D[&index=2]:0.317653)[&index=5]:0.355927,B[&index=1]:0.673580)[&index=6]:0.326420,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:33   |   00:07:41   |
63400       |       -298.953   |       -292.619   |       -6.33355   |   ((B[&index=1]:0.548604,(C[&index=4]:0.362735,D[&index=2]:0.362735)[&index=5]:0.185869)[&index=6]:0.451396,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:34   |   00:07:41   |
63600       |       -300.767   |       -292.574   |       -8.19384   |   (((C[&index=4]:0.331916,D[&index=2]:0.331916)[&index=5]:0.315376,B[&index=1]:0.647292)[&index=6]:0.352708,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:35   |   00:07:41   |
63800       |        -299.86   |       -295.943   |       -3.91789   |   (((D[&index=2]:0.321564,C[&index=4]:0.321564)[&index=5]:0.269762,B[&index=1]:0.591326)[&index=6]:0.408674,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:35   |   00:07:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
64000       |       -300.724   |       -290.641   |       -10.0833   |   (((C[&index=4]:0.186950,D[&index=2]:0.186950)[&index=5]:0.222972,B[&index=1]:0.409922)[&index=6]:0.590078,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:36   |   00:07:39   |
64200       |       -298.188   |       -290.408   |       -7.77992   |   (((D[&index=2]:0.254283,C[&index=4]:0.254283)[&index=5]:0.201134,B[&index=1]:0.455416)[&index=6]:0.544584,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:37   |   00:07:39   |
64400       |       -300.393   |       -291.675   |       -8.71815   |   (((C[&index=4]:0.350564,D[&index=2]:0.350564)[&index=5]:0.200038,B[&index=1]:0.550602)[&index=6]:0.449398,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:37   |   00:07:36   |
64600       |       -301.729   |       -295.671   |       -6.05726   |   (((C[&index=4]:0.276475,D[&index=2]:0.276475)[&index=5]:0.315769,B[&index=1]:0.592244)[&index=6]:0.407756,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:38   |   00:07:36   |
64800       |       -301.954   |       -292.757   |       -9.19659   |   ((B[&index=1]:0.798056,(D[&index=2]:0.242999,C[&index=4]:0.242999)[&index=5]:0.555057)[&index=6]:0.201944,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:39   |   00:07:36   |
65000       |       -298.806   |       -292.695   |       -6.11185   |   (((C[&index=4]:0.348805,D[&index=2]:0.348805)[&index=5]:0.213493,B[&index=1]:0.562298)[&index=6]:0.437702,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:39   |   00:07:34   |
65200       |       -299.396   |        -294.06   |       -5.33673   |   (((C[&index=4]:0.468108,D[&index=2]:0.468108)[&index=5]:0.095914,B[&index=1]:0.564022)[&index=6]:0.435978,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:40   |   00:07:34   |
65400       |        -300.91   |       -292.415   |       -8.49546   |   (((D[&index=2]:0.290264,C[&index=4]:0.290264)[&index=5]:0.405286,B[&index=1]:0.695550)[&index=6]:0.304450,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:41   |   00:07:34   |
65600       |       -298.846   |       -293.485   |       -5.36116   |   (((D[&index=2]:0.369652,C[&index=4]:0.369652)[&index=5]:0.104809,B[&index=1]:0.474461)[&index=6]:0.525539,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:41   |   00:07:32   |
65800       |       -299.302   |       -292.743   |       -6.55887   |   (((C[&index=4]:0.340699,D[&index=2]:0.340699)[&index=5]:0.124037,B[&index=1]:0.464736)[&index=6]:0.535264,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:42   |   00:07:32   |
66000       |       -301.285   |        -293.37   |       -7.91519   |   (((D[&index=2]:0.316584,C[&index=4]:0.316584)[&index=5]:0.497352,B[&index=1]:0.813936)[&index=6]:0.186064,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:43   |   00:07:32   |
66200       |       -302.123   |       -292.468   |         -9.655   |   ((B[&index=1]:0.675126,(D[&index=2]:0.289726,C[&index=4]:0.289726)[&index=5]:0.385399)[&index=6]:0.324874,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:43   |   00:07:30   |
66400       |       -297.682   |       -292.518   |       -5.16393   |   (((D[&index=2]:0.370647,C[&index=4]:0.370647)[&index=5]:0.117868,B[&index=1]:0.488514)[&index=6]:0.511486,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:44   |   00:07:30   |
66600       |       -300.507   |       -291.519   |       -8.98738   |   (((D[&index=2]:0.366592,C[&index=4]:0.366592)[&index=5]:0.118016,B[&index=1]:0.484608)[&index=6]:0.515392,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:45   |   00:07:30   |
66800       |       -299.009   |       -292.374   |       -6.63498   |   ((B[&index=1]:0.470101,(C[&index=4]:0.366767,D[&index=2]:0.366767)[&index=5]:0.103334)[&index=6]:0.529899,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:45   |   00:07:28   |
67000       |       -300.142   |       -291.819   |       -8.32208   |   (((D[&index=2]:0.295468,C[&index=4]:0.295468)[&index=5]:0.036341,B[&index=1]:0.331809)[&index=6]:0.668191,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:46   |   00:07:28   |
67200       |       -301.062   |       -295.142   |       -5.92059   |   (((C[&index=4]:0.334069,D[&index=2]:0.334069)[&index=5]:0.638686,B[&index=1]:0.972755)[&index=6]:0.027245,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:47   |   00:07:28   |
67400       |       -300.233   |       -293.189   |       -7.04423   |   ((B[&index=1]:0.531643,(D[&index=2]:0.354241,C[&index=4]:0.354241)[&index=5]:0.177402)[&index=6]:0.468357,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:47   |   00:07:26   |
67600       |       -300.998   |       -292.086   |       -8.91156   |   (((B[&index=1]:0.336233,D[&index=2]:0.336233)[&index=5]:0.021161,C[&index=4]:0.357394)[&index=6]:0.642606,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:48   |   00:07:26   |
67800       |       -300.094   |       -291.703   |       -8.39092   |   (((D[&index=2]:0.234615,C[&index=4]:0.234615)[&index=5]:0.210354,B[&index=1]:0.444970)[&index=6]:0.555030,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:49   |   00:07:26   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
68000       |       -300.963   |       -294.929   |       -6.03322   |   (((C[&index=4]:0.337046,B[&index=1]:0.337046)[&index=5]:0.003182,D[&index=2]:0.340228)[&index=6]:0.659772,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:49   |   00:07:24   |
68200       |       -298.729   |       -291.172   |        -7.5575   |   ((B[&index=1]:0.436134,(C[&index=4]:0.307236,D[&index=2]:0.307236)[&index=5]:0.128898)[&index=6]:0.563866,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:50   |   00:07:24   |
68400       |       -298.769   |       -290.748   |       -8.02067   |   (((D[&index=2]:0.271572,C[&index=4]:0.271572)[&index=5]:0.236005,B[&index=1]:0.507576)[&index=6]:0.492424,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:51   |   00:07:24   |
68600       |       -300.624   |       -293.686   |        -6.9379   |   ((B[&index=1]:0.575089,(C[&index=4]:0.297794,D[&index=2]:0.297794)[&index=5]:0.277295)[&index=6]:0.424911,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:51   |   00:07:22   |
68800       |       -298.861   |       -290.303   |       -8.55786   |   (((C[&index=4]:0.232699,D[&index=2]:0.232699)[&index=5]:0.114905,B[&index=1]:0.347605)[&index=6]:0.652395,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:52   |   00:07:22   |
69000       |        -298.55   |       -293.985   |       -4.56499   |   ((B[&index=1]:0.482004,(D[&index=2]:0.327997,C[&index=4]:0.327997)[&index=5]:0.154007)[&index=6]:0.517996,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:53   |   00:07:22   |
69200       |       -301.407   |       -293.772   |       -7.63487   |   (((C[&index=4]:0.401048,B[&index=1]:0.401048)[&index=5]:0.034615,D[&index=2]:0.435663)[&index=6]:0.564337,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:53   |   00:07:20   |
69400       |       -298.795   |       -291.612   |       -7.18306   |   ((B[&index=1]:0.570572,(C[&index=4]:0.294778,D[&index=2]:0.294778)[&index=5]:0.275794)[&index=6]:0.429428,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:54   |   00:07:20   |
69600       |       -297.861   |        -292.43   |       -5.43058   |   (((D[&index=2]:0.334723,C[&index=4]:0.334723)[&index=5]:0.206920,B[&index=1]:0.541643)[&index=6]:0.458357,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:55   |   00:07:20   |
69800       |        -297.93   |       -292.516   |       -5.41398   |   ((B[&index=1]:0.443939,(C[&index=4]:0.315811,D[&index=2]:0.315811)[&index=5]:0.128128)[&index=6]:0.556061,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:56   |   00:07:20   |
70000       |       -300.631   |        -295.49   |       -5.14073   |   (((D[&index=2]:0.419898,C[&index=4]:0.419898)[&index=5]:0.265583,B[&index=1]:0.685481)[&index=6]:0.314519,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:56   |   00:07:18   |
70200       |       -299.886   |       -292.643   |       -7.24308   |   (((C[&index=4]:0.261792,D[&index=2]:0.261792)[&index=5]:0.361375,B[&index=1]:0.623167)[&index=6]:0.376833,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:57   |   00:07:18   |
70400       |       -303.147   |       -297.281   |       -5.86658   |   (((C[&index=4]:0.556083,D[&index=2]:0.556083)[&index=5]:0.192693,B[&index=1]:0.748777)[&index=6]:0.251223,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:58   |   00:07:18   |
70600       |       -300.026   |       -293.827   |       -6.19934   |   (((C[&index=4]:0.302684,D[&index=2]:0.302684)[&index=5]:0.308409,B[&index=1]:0.611093)[&index=6]:0.388907,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:59   |   00:07:18   |
70800       |       -299.556   |       -293.699   |       -5.85707   |   ((B[&index=1]:0.379367,(C[&index=4]:0.372302,D[&index=2]:0.372302)[&index=5]:0.007064)[&index=6]:0.620633,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:59   |   00:07:16   |
71000       |         -297.9   |       -292.055   |       -5.84555   |   (((C[&index=4]:0.320440,D[&index=2]:0.320440)[&index=5]:0.118424,B[&index=1]:0.438864)[&index=6]:0.561136,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:04:00   |   00:07:16   |
71200       |       -298.406   |       -290.756   |       -7.64997   |   (((C[&index=4]:0.269775,D[&index=2]:0.269775)[&index=5]:0.194031,B[&index=1]:0.463806)[&index=6]:0.536194,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:04:01   |   00:07:15   |
71400       |         -300.5   |       -290.454   |       -10.0457   |   (((D[&index=2]:0.261255,C[&index=4]:0.261255)[&index=5]:0.214150,B[&index=1]:0.475405)[&index=6]:0.524595,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:04:02   |   00:07:15   |
