
RevBayes version (1.1.1)
Build from master (rapture-588-gae00cc) on Thu Feb 11 15:28:28 CST 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("Morpho_TA_M3_exp.Rev")
   Processing file "Morpho_TA_M3_exp.Rev"
   Successfully read one character matrix from file '../data/TA-50char.nex'
   Processing file "tree_BD.Rev"
   Processing of file "tree_BD.Rev" completed
   Processing file "clock_global.Rev"
   Processing of file "clock_global.Rev" completed
   Processing file "Q_ED_M3_exp.Rev"
   Processing of file "Q_ED_M3_exp.Rev" completed

   Running burn-in phase of Monte Carlo sampler for 5000 iterations.
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Progress:
0---------------25---------------50---------------75--------------100
********************************************************************


   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
54000       |       -295.609   |        -292.04   |       -3.56955   |   ((B[&index=3]:0.651387,(C[&index=4]:0.357057,D[&index=1]:0.357057)[&index=5]:0.294330)[&index=6]:0.348613,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:02:55   |   00:07:53   |
54200       |        -294.24   |        -288.77   |       -5.47061   |   (((C[&index=4]:0.378685,D[&index=1]:0.378685)[&index=6]:0.412791,B[&index=3]:0.791475)[&index=5]:0.208525,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:02:56   |   00:07:53   |
54400       |       -293.333   |       -288.694   |       -4.63946   |   (((D[&index=1]:0.500880,C[&index=4]:0.500880)[&index=6]:0.266699,B[&index=3]:0.767579)[&index=5]:0.232421,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:02:57   |   00:07:53   |
54600       |       -299.369   |       -295.567   |       -3.80265   |   (((B[&index=3]:0.905661,C[&index=4]:0.905661)[&index=5]:0.086930,D[&index=1]:0.992591)[&index=6]:0.007409,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:02:58   |   00:07:54   |
54800       |       -297.227   |       -288.254   |        -8.9728   |   (((D[&index=1]:0.409381,C[&index=4]:0.409381)[&index=5]:0.411917,B[&index=3]:0.821299)[&index=6]:0.178701,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:02:58   |   00:07:51   |
55000       |        -294.53   |       -289.504   |       -5.02634   |   ((A[&index=2]:0.924913,B[&index=3]:0.924913)[&index=6]:0.075087,(D[&index=1]:0.517730,C[&index=4]:0.517730)[&index=5]:0.482270)[&index=7]:0.000000;   |   00:02:59   |   00:07:51   |
55200       |       -295.944   |       -290.473   |       -5.47044   |   (((B[&index=3]:0.515015,C[&index=4]:0.515015)[&index=6]:0.068922,D[&index=1]:0.583938)[&index=5]:0.416062,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:00   |   00:07:52   |
55400       |       -296.752   |       -291.996   |       -4.75505   |   (((D[&index=1]:0.679337,C[&index=4]:0.679337)[&index=6]:0.004378,B[&index=3]:0.683716)[&index=5]:0.316284,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:01   |   00:07:52   |
55600       |       -296.492   |       -290.789   |       -5.70325   |   (((B[&index=3]:0.547034,D[&index=1]:0.547034)[&index=6]:0.045132,C[&index=4]:0.592166)[&index=5]:0.407834,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:02   |   00:07:52   |
55800       |       -295.434   |       -292.575   |       -2.85833   |   ((A[&index=2]:0.800598,B[&index=3]:0.800598)[&index=5]:0.199402,(D[&index=1]:0.634412,C[&index=4]:0.634412)[&index=6]:0.365588)[&index=7]:0.000000;   |   00:03:03   |   00:07:52   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
56000       |       -299.431   |        -296.78   |       -2.65119   |   (((D[&index=1]:0.431687,C[&index=4]:0.431687)[&index=6]:0.398207,B[&index=3]:0.829894)[&index=5]:0.170106,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:03   |   00:07:50   |
56200       |       -295.952   |       -290.557   |       -5.39525   |   ((B[&index=3]:0.755774,A[&index=2]:0.755774)[&index=6]:0.244226,(C[&index=4]:0.469306,D[&index=1]:0.469306)[&index=5]:0.530694)[&index=7]:0.000000;   |   00:03:04   |   00:07:50   |
56400       |       -295.448   |       -292.511   |       -2.93708   |   (((D[&index=1]:0.618616,C[&index=4]:0.618616)[&index=5]:0.357022,B[&index=3]:0.975638)[&index=6]:0.024362,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:05   |   00:07:51   |
56600       |       -303.301   |       -294.009   |       -9.29196   |   (((B[&index=3]:0.431362,D[&index=1]:0.431362)[&index=6]:0.064601,C[&index=4]:0.495964)[&index=5]:0.504036,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:06   |   00:07:51   |
56800       |       -294.572   |       -290.526   |       -4.04547   |   ((B[&index=3]:0.953510,(D[&index=1]:0.575457,C[&index=4]:0.575457)[&index=6]:0.378053)[&index=5]:0.046490,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:07   |   00:07:51   |
57000       |         -294.3   |       -289.049   |       -5.25095   |   ((A[&index=2]:0.850573,B[&index=3]:0.850573)[&index=5]:0.149427,(C[&index=4]:0.437700,D[&index=1]:0.437700)[&index=6]:0.562300)[&index=7]:0.000000;   |   00:03:08   |   00:07:51   |
57200       |       -294.788   |       -289.166   |       -5.62141   |   ((B[&index=3]:0.786233,A[&index=2]:0.786233)[&index=6]:0.213767,(C[&index=4]:0.382772,D[&index=1]:0.382772)[&index=5]:0.617228)[&index=7]:0.000000;   |   00:03:09   |   00:07:51   |
57400       |       -295.529   |       -288.437   |       -7.09162   |   ((B[&index=3]:0.605532,(C[&index=4]:0.467310,D[&index=1]:0.467310)[&index=5]:0.138222)[&index=6]:0.394468,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:09   |   00:07:49   |
57600       |       -298.794   |       -292.352   |       -6.44146   |   (((B[&index=3]:0.498323,C[&index=4]:0.498323)[&index=5]:0.140058,D[&index=1]:0.638381)[&index=6]:0.361619,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:10   |   00:07:49   |
57800       |       -295.091   |       -291.695   |       -3.39623   |   (((D[&index=1]:0.533424,C[&index=4]:0.533424)[&index=5]:0.083858,B[&index=3]:0.617282)[&index=6]:0.382718,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:11   |   00:07:49   |
58000       |       -294.765   |       -289.933   |        -4.8318   |   ((B[&index=3]:0.551823,(D[&index=1]:0.463748,C[&index=4]:0.463748)[&index=5]:0.088075)[&index=6]:0.448177,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:12   |   00:07:50   |
58200       |       -293.597   |       -288.889   |       -4.70835   |   (((D[&index=1]:0.508577,C[&index=4]:0.508577)[&index=5]:0.193819,B[&index=3]:0.702396)[&index=6]:0.297604,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:13   |   00:07:50   |
58400       |       -294.616   |       -289.862   |       -4.75383   |   ((A[&index=2]:0.840090,B[&index=3]:0.840090)[&index=6]:0.159910,(D[&index=1]:0.531518,C[&index=4]:0.531518)[&index=5]:0.468482)[&index=7]:0.000000;   |   00:03:14   |   00:07:50   |
58600       |       -297.859   |       -289.247   |       -8.61226   |   ((B[&index=3]:0.752617,A[&index=2]:0.752617)[&index=5]:0.247383,(D[&index=1]:0.417919,C[&index=4]:0.417919)[&index=6]:0.582081)[&index=7]:0.000000;   |   00:03:14   |   00:07:48   |
58800       |       -295.053   |       -290.573   |       -4.48076   |   ((C[&index=4]:0.592127,(D[&index=1]:0.557926,B[&index=3]:0.557926)[&index=5]:0.034201)[&index=6]:0.407873,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:15   |   00:07:48   |
59000       |       -294.353   |       -290.336   |       -4.01713   |   (A[&index=2]:1.000000,((C[&index=4]:0.566015,D[&index=1]:0.566015)[&index=5]:0.353869,B[&index=3]:0.919884)[&index=6]:0.080116)[&index=7]:0.000000;   |   00:03:16   |   00:07:48   |
59200       |         -293.8   |        -290.18   |       -3.61982   |   ((B[&index=3]:0.982642,(C[&index=4]:0.440304,D[&index=1]:0.440304)[&index=5]:0.542338)[&index=6]:0.017358,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:17   |   00:07:48   |
59400       |        -294.05   |       -289.182   |        -4.8689   |   (((C[&index=4]:0.449664,D[&index=1]:0.449664)[&index=5]:0.546185,A[&index=2]:0.995849)[&index=6]:0.004151,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:18   |   00:07:48   |
59600       |       -293.393   |       -289.653   |       -3.73977   |   ((B[&index=3]:0.887826,(C[&index=4]:0.514468,D[&index=1]:0.514468)[&index=6]:0.373358)[&index=5]:0.112174,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:18   |   00:07:46   |
59800       |        -295.42   |        -289.39   |       -6.02967   |   ((B[&index=3]:0.739516,A[&index=2]:0.739516)[&index=5]:0.260484,(D[&index=1]:0.431366,C[&index=4]:0.431366)[&index=6]:0.568634)[&index=7]:0.000000;   |   00:03:19   |   00:07:46   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
60000       |       -300.923   |       -295.334   |       -5.58903   |   (((C[&index=4]:0.587436,B[&index=3]:0.587436)[&index=6]:0.169740,D[&index=1]:0.757176)[&index=5]:0.242824,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:20   |   00:07:46   |
60200       |       -294.462   |       -287.526   |       -6.93606   |   (((D[&index=1]:0.342079,C[&index=4]:0.342079)[&index=6]:0.219133,B[&index=3]:0.561212)[&index=5]:0.438788,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:21   |   00:07:46   |
60400       |       -297.074   |       -289.609   |       -7.46456   |   (((C[&index=4]:0.492113,D[&index=1]:0.492113)[&index=6]:0.370224,B[&index=3]:0.862337)[&index=5]:0.137663,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:21   |   00:07:44   |
60600       |       -296.419   |       -288.723   |       -7.69616   |   ((B[&index=3]:0.780588,(C[&index=4]:0.275172,D[&index=1]:0.275172)[&index=6]:0.505416)[&index=5]:0.219412,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:22   |   00:07:44   |
60800       |       -297.308   |        -292.96   |       -4.34895   |   (((B[&index=3]:0.631911,D[&index=1]:0.631911)[&index=6]:0.152562,C[&index=4]:0.784474)[&index=5]:0.215526,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:23   |   00:07:44   |
61000       |       -295.242   |       -291.665   |       -3.57618   |   (((D[&index=1]:0.679892,C[&index=4]:0.679892)[&index=5]:0.036548,B[&index=3]:0.716440)[&index=6]:0.283560,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:24   |   00:07:44   |
61200       |       -295.179   |       -290.784   |       -4.39492   |   (((C[&index=4]:0.647054,D[&index=1]:0.647054)[&index=5]:0.022995,B[&index=3]:0.670049)[&index=6]:0.329951,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:24   |   00:07:42   |
61400       |         -294.9   |       -288.132   |       -6.76776   |   (((C[&index=4]:0.382353,D[&index=1]:0.382353)[&index=5]:0.281053,B[&index=3]:0.663406)[&index=6]:0.336594,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:25   |   00:07:42   |
61600       |       -297.084   |       -289.033   |       -8.05019   |   (((D[&index=1]:0.308621,C[&index=4]:0.308621)[&index=6]:0.486332,B[&index=3]:0.794953)[&index=5]:0.205047,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:26   |   00:07:42   |
61800       |       -294.509   |       -290.344   |       -4.16473   |   ((A[&index=2]:0.894609,B[&index=3]:0.894609)[&index=5]:0.105391,(C[&index=4]:0.393160,D[&index=1]:0.393160)[&index=6]:0.606840)[&index=7]:0.000000;   |   00:03:26   |   00:07:40   |
62000       |        -299.13   |       -293.573   |       -5.55653   |   (((D[&index=1]:0.536126,B[&index=3]:0.536126)[&index=5]:0.224237,C[&index=4]:0.760363)[&index=6]:0.239637,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:27   |   00:07:40   |
62200       |        -294.31   |       -288.255   |       -6.05516   |   (((D[&index=1]:0.455761,C[&index=4]:0.455761)[&index=5]:0.262350,B[&index=3]:0.718111)[&index=6]:0.281889,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:28   |   00:07:40   |
62400       |       -295.859   |       -290.966   |       -4.89252   |   ((A[&index=2]:0.894134,B[&index=3]:0.894134)[&index=6]:0.105866,(C[&index=4]:0.379285,D[&index=1]:0.379285)[&index=5]:0.620715)[&index=7]:0.000000;   |   00:03:28   |   00:07:38   |
62600       |       -294.123   |       -288.209   |       -5.91409   |   (((D[&index=1]:0.396759,C[&index=4]:0.396759)[&index=5]:0.417142,B[&index=3]:0.813901)[&index=6]:0.186099,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:29   |   00:07:38   |
62800       |       -295.823   |       -289.248   |       -6.57422   |   ((B[&index=3]:0.897007,(C[&index=4]:0.523440,D[&index=1]:0.523440)[&index=5]:0.373567)[&index=6]:0.102993,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:30   |   00:07:38   |
63000       |       -297.755   |       -292.646   |       -5.10825   |   ((B[&index=3]:0.888418,(C[&index=4]:0.796253,D[&index=1]:0.796253)[&index=5]:0.092164)[&index=6]:0.111582,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:31   |   00:07:38   |
63200       |       -299.866   |       -294.693   |       -5.17233   |   ((C[&index=4]:0.318428,D[&index=1]:0.318428)[&index=6]:0.681572,(A[&index=2]:0.437734,B[&index=3]:0.437734)[&index=5]:0.562266)[&index=7]:0.000000;   |   00:03:31   |   00:07:36   |
63400       |       -295.412   |       -291.371   |       -4.04098   |   (((D[&index=1]:0.515924,C[&index=4]:0.515924)[&index=6]:0.196281,B[&index=3]:0.712205)[&index=5]:0.287795,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:32   |   00:07:36   |
63600       |       -295.295   |       -290.525   |       -4.76958   |   ((B[&index=3]:0.792577,A[&index=2]:0.792577)[&index=6]:0.207423,(C[&index=4]:0.436334,D[&index=1]:0.436334)[&index=5]:0.563666)[&index=7]:0.000000;   |   00:03:33   |   00:07:36   |
63800       |       -297.257   |       -292.158   |        -5.0988   |   ((B[&index=3]:0.888863,A[&index=2]:0.888863)[&index=6]:0.111137,(D[&index=1]:0.728159,C[&index=4]:0.728159)[&index=5]:0.271841)[&index=7]:0.000000;   |   00:03:33   |   00:07:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
64000       |       -295.502   |       -288.594   |       -6.90708   |   (((C[&index=4]:0.359576,D[&index=1]:0.359576)[&index=6]:0.571406,B[&index=3]:0.930982)[&index=5]:0.069018,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:34   |   00:07:34   |
64200       |       -293.571   |       -288.602   |       -4.96926   |   (A[&index=2]:1.000000,((C[&index=4]:0.468940,D[&index=1]:0.468940)[&index=6]:0.369230,B[&index=3]:0.838170)[&index=5]:0.161830)[&index=7]:0.000000;   |   00:03:35   |   00:07:34   |
64400       |       -295.765   |       -291.621   |       -4.14471   |   (((D[&index=1]:0.727301,C[&index=4]:0.727301)[&index=5]:0.075488,B[&index=3]:0.802789)[&index=6]:0.197211,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:35   |   00:07:32   |
64600       |       -296.154   |       -291.253   |       -4.90068   |   ((B[&index=3]:0.752480,(D[&index=1]:0.552024,C[&index=4]:0.552024)[&index=5]:0.200456)[&index=6]:0.247520,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:36   |   00:07:32   |
64800       |       -296.872   |        -293.65   |       -3.22201   |   (((B[&index=3]:0.793804,C[&index=4]:0.793804)[&index=5]:0.059460,D[&index=1]:0.853265)[&index=6]:0.146735,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:37   |   00:07:32   |
65000       |       -298.368   |       -291.878   |       -6.49086   |   ((A[&index=2]:0.968946,B[&index=3]:0.968946)[&index=6]:0.031054,(C[&index=4]:0.575315,D[&index=1]:0.575315)[&index=5]:0.424685)[&index=7]:0.000000;   |   00:03:37   |   00:07:30   |
65200       |       -296.382   |       -291.039   |       -5.34288   |   ((B[&index=3]:0.725167,(C[&index=4]:0.610304,D[&index=1]:0.610304)[&index=5]:0.114863)[&index=6]:0.274833,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:38   |   00:07:30   |
65400       |       -294.424   |       -289.595   |       -4.82878   |   (((C[&index=4]:0.580089,D[&index=1]:0.580089)[&index=5]:0.105560,B[&index=3]:0.685649)[&index=6]:0.314351,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:39   |   00:07:30   |
65600       |       -294.184   |       -288.632   |       -5.55268   |   (((C[&index=4]:0.356312,D[&index=1]:0.356312)[&index=5]:0.289109,B[&index=3]:0.645421)[&index=6]:0.354579,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:39   |   00:07:28   |
65800       |       -293.762   |       -288.533   |       -5.22864   |   (((D[&index=1]:0.438412,C[&index=4]:0.438412)[&index=6]:0.227273,B[&index=3]:0.665685)[&index=5]:0.334315,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:40   |   00:07:28   |
66000       |       -294.861   |        -292.03   |        -2.8317   |   ((B[&index=3]:0.881947,(C[&index=4]:0.649907,D[&index=1]:0.649907)[&index=6]:0.232040)[&index=5]:0.118053,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:41   |   00:07:28   |
66200       |       -293.622   |        -289.58   |       -4.04219   |   ((B[&index=3]:0.920724,(C[&index=4]:0.428163,D[&index=1]:0.428163)[&index=5]:0.492562)[&index=6]:0.079276,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:41   |   00:07:26   |
66400       |       -293.495   |       -288.977   |       -4.51792   |   (((C[&index=4]:0.458431,D[&index=1]:0.458431)[&index=5]:0.510928,B[&index=3]:0.969359)[&index=6]:0.030641,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:42   |   00:07:26   |
66600       |       -293.588   |       -288.532   |       -5.05529   |   (((C[&index=4]:0.455036,D[&index=1]:0.455036)[&index=5]:0.103421,B[&index=3]:0.558457)[&index=6]:0.441543,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:43   |   00:07:26   |
66800       |       -297.028   |       -288.474   |       -8.55351   |   (((D[&index=1]:0.350341,C[&index=4]:0.350341)[&index=5]:0.540992,B[&index=3]:0.891334)[&index=6]:0.108666,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:43   |   00:07:24   |
67000       |       -293.912   |       -290.707   |        -3.2051   |   (((D[&index=1]:0.537618,C[&index=4]:0.537618)[&index=6]:0.442249,B[&index=3]:0.979866)[&index=5]:0.020134,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:44   |   00:07:24   |
67200       |       -296.705   |       -290.077   |       -6.62803   |   ((A[&index=2]:0.882581,B[&index=3]:0.882581)[&index=5]:0.117419,(C[&index=4]:0.563876,D[&index=1]:0.563876)[&index=6]:0.436124)[&index=7]:0.000000;   |   00:03:45   |   00:07:24   |
67400       |       -296.501   |       -287.807   |       -8.69371   |   ((B[&index=3]:0.564945,(D[&index=1]:0.281654,C[&index=4]:0.281654)[&index=6]:0.283290)[&index=5]:0.435055,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:45   |   00:07:22   |
67600       |       -294.222   |       -289.331   |       -4.89056   |   ((A[&index=2]:0.795125,B[&index=3]:0.795125)[&index=5]:0.204875,(C[&index=4]:0.425257,D[&index=1]:0.425257)[&index=6]:0.574743)[&index=7]:0.000000;   |   00:03:46   |   00:07:22   |
67800       |       -298.109   |        -295.29   |       -2.81974   |   ((C[&index=4]:0.853186,(D[&index=1]:0.624054,B[&index=3]:0.624054)[&index=6]:0.229132)[&index=5]:0.146814,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:47   |   00:07:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
68000       |       -294.605   |       -289.756   |        -4.8494   |   ((B[&index=3]:0.988380,(D[&index=1]:0.380290,C[&index=4]:0.380290)[&index=6]:0.608090)[&index=5]:0.011620,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:47   |   00:07:20   |
68200       |       -297.105   |       -293.587   |       -3.51812   |   ((B[&index=3]:0.995732,A[&index=2]:0.995732)[&index=6]:0.004268,(D[&index=1]:0.850398,C[&index=4]:0.850398)[&index=5]:0.149602)[&index=7]:0.000000;   |   00:03:48   |   00:07:20   |
68400       |       -294.988   |       -288.792   |       -6.19572   |   (((D[&index=1]:0.392428,C[&index=4]:0.392428)[&index=5]:0.490789,B[&index=3]:0.883217)[&index=6]:0.116783,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:49   |   00:07:20   |
68600       |       -296.324   |        -287.63   |       -8.69347   |   (((C[&index=4]:0.386404,D[&index=1]:0.386404)[&index=5]:0.166172,B[&index=3]:0.552576)[&index=6]:0.447424,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:49   |   00:07:18   |
68800       |       -294.754   |       -290.514   |       -4.23939   |   ((B[&index=3]:0.900800,A[&index=2]:0.900800)[&index=6]:0.099200,(C[&index=4]:0.596800,D[&index=1]:0.596800)[&index=5]:0.403200)[&index=7]:0.000000;   |   00:03:50   |   00:07:18   |
69000       |        -294.06   |        -288.21   |       -5.85023   |   (((C[&index=4]:0.444499,D[&index=1]:0.444499)[&index=5]:0.143457,B[&index=3]:0.587956)[&index=6]:0.412044,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:51   |   00:07:18   |
69200       |        -293.73   |        -287.87   |       -5.85985   |   (((C[&index=4]:0.365658,D[&index=1]:0.365658)[&index=5]:0.354656,B[&index=3]:0.720314)[&index=6]:0.279686,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:51   |   00:07:16   |
69400       |       -296.166   |       -292.279   |       -3.88698   |   (((D[&index=1]:0.720026,C[&index=4]:0.720026)[&index=5]:0.258064,A[&index=2]:0.978090)[&index=6]:0.021910,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:52   |   00:07:16   |
69600       |        -297.38   |       -289.924   |       -7.45556   |   (((D[&index=1]:0.601333,C[&index=4]:0.601333)[&index=6]:0.107605,B[&index=3]:0.708937)[&index=5]:0.291063,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:53   |   00:07:16   |
69800       |       -294.235   |       -288.495   |       -5.74003   |   (((C[&index=4]:0.483627,D[&index=1]:0.483627)[&index=5]:0.187229,B[&index=3]:0.670857)[&index=6]:0.329143,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:53   |   00:07:14   |
70000       |       -298.206   |       -290.249   |         -7.957   |   ((B[&index=3]:0.405676,(D[&index=1]:0.189046,C[&index=4]:0.189046)[&index=5]:0.216630)[&index=6]:0.594324,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:54   |   00:07:14   |
70200       |       -294.299   |       -289.689   |       -4.61007   |   (((C[&index=4]:0.493639,D[&index=1]:0.493639)[&index=5]:0.235761,B[&index=3]:0.729400)[&index=6]:0.270600,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:55   |   00:07:14   |
70400       |       -294.664   |       -289.078   |       -5.58627   |   (((D[&index=1]:0.485612,C[&index=4]:0.485612)[&index=5]:0.436883,B[&index=3]:0.922496)[&index=6]:0.077504,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:55   |   00:07:12   |
70600       |       -295.606   |       -288.852   |       -6.75343   |   (((C[&index=4]:0.393679,D[&index=1]:0.393679)[&index=6]:0.494597,B[&index=3]:0.888276)[&index=5]:0.111724,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:56   |   00:07:12   |
70800       |       -294.087   |       -289.197   |       -4.89031   |   ((B[&index=3]:0.528235,(C[&index=4]:0.469634,D[&index=1]:0.469634)[&index=6]:0.058601)[&index=5]:0.471765,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:57   |   00:07:12   |
71000       |       -295.174   |       -290.387   |       -4.78672   |   (((D[&index=1]:0.429461,C[&index=4]:0.429461)[&index=6]:0.409379,B[&index=3]:0.838839)[&index=5]:0.161161,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:57   |   00:07:10   |
71200       |       -299.155   |       -290.881   |       -8.27401   |   ((B[&index=3]:0.714377,A[&index=2]:0.714377)[&index=5]:0.285623,(C[&index=4]:0.494166,D[&index=1]:0.494166)[&index=6]:0.505834)[&index=7]:0.000000;   |   00:03:58   |   00:07:10   |
71400       |       -295.574   |       -292.042   |       -3.53196   |   ((B[&index=3]:0.999619,A[&index=2]:0.999619)[&index=6]:0.000381,(C[&index=4]:0.675294,D[&index=1]:0.675294)[&index=5]:0.324706)[&index=7]:0.000000;   |   00:03:59   |   00:07:10   |
71600       |       -294.828   |       -289.515   |       -5.31319   |   (((D[&index=1]:0.473411,C[&index=4]:0.473411)[&index=5]:0.119164,B[&index=3]:0.592575)[&index=6]:0.407425,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:03:59   |   00:07:08   |
71800       |       -294.972   |       -288.991   |       -5.98092   |   ((B[&index=3]:0.819682,A[&index=2]:0.819682)[&index=6]:0.180318,(C[&index=4]:0.406685,D[&index=1]:0.406685)[&index=5]:0.593315)[&index=7]:0.000000;   |   00:04:00   |   00:07:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
72000       |       -294.165   |       -290.428   |       -3.73663   |   ((A[&index=2]:0.876098,B[&index=3]:0.876098)[&index=5]:0.123902,(C[&index=4]:0.535451,D[&index=1]:0.535451)[&index=6]:0.464549)[&index=7]:0.000000;   |   00:04:01   |   00:07:08   |
72200       |       -293.241   |       -289.096   |       -4.14483   |   (((D[&index=1]:0.489866,C[&index=4]:0.489866)[&index=6]:0.280802,B[&index=3]:0.770667)[&index=5]:0.229333,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:04:01   |   00:07:06   |
72400       |       -295.933   |       -288.406   |       -7.52645   |   (((D[&index=1]:0.337370,C[&index=4]:0.337370)[&index=5]:0.274598,B[&index=3]:0.611968)[&index=6]:0.388032,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:04:02   |   00:07:06   |
72600       |       -296.672   |       -290.051   |        -6.6212   |   (((C[&index=4]:0.517255,D[&index=1]:0.517255)[&index=5]:0.408693,B[&index=3]:0.925948)[&index=6]:0.074052,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:04:03   |   00:07:06   |
72800       |       -297.033   |       -289.536   |       -7.49705   |   (((D[&index=1]:0.256224,C[&index=4]:0.256224)[&index=5]:0.149738,B[&index=3]:0.405962)[&index=6]:0.594038,A[&index=2]:1.000000)[&index=7]:0.000000;   |   00:04:04   |   00:07:06   |
73000       |       -296.585   |       -289.029   |       -7.55599   |   ((A[&index=2]:0.973771,B[&index=3]:0.973771)[&index=6]:0.026229,(C[&index=4]:0.298707,D[&index=1]:0.298707)[&index=5]:0.701293)[&index=7]:0.000000;   |   00:04:04   |   00:07:04   |
