
RevBayes version (1.1.1)
Build from master (rapture-588-gae00cc) on Thu Feb 11 15:28:28 CST 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("Morpho_TA_SMM_ind.Rev")
   Processing file "Morpho_TA_SMM_ind.Rev"
   Successfully read one character matrix from file '../data/TA-50char.nex'
   Processing file "tree_BD.Rev"
   Processing of file "tree_BD.Rev" completed
   Processing file "clock_global.Rev"
   Processing of file "clock_global.Rev" completed
   Processing file "Q_SMM_ind.Rev"
   Processing of file "Q_SMM_ind.Rev" completed

   Running burn-in phase of Monte Carlo sampler for 5000 iterations.
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Progress:
0---------------25---------------50---------------75--------------100
********************************************************************


   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 6 different moves in a random move schedule with 15.8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
52000       |       -330.432   |       -313.079   |       -17.3533   |   (((C[&index=1]:0.347176,D[&index=2]:0.347176)[&index=6]:0.634550,B[&index=4]:0.981726)[&index=5]:0.018274,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:30   |   00:15:39   |
52200       |       -330.362   |       -309.515   |       -20.8471   |   ((B[&index=4]:0.995158,(C[&index=1]:0.327605,D[&index=2]:0.327605)[&index=6]:0.667553)[&index=5]:0.004842,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:31   |   00:15:37   |
52400       |       -332.729   |       -315.928   |       -16.8011   |   ((A[&index=3]:0.963704,(C[&index=1]:0.397702,D[&index=2]:0.397702)[&index=5]:0.566002)[&index=6]:0.036296,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:05:32   |   00:15:35   |
52600       |       -334.938   |       -315.295   |       -19.6426   |   (((C[&index=1]:0.678106,D[&index=2]:0.678106)[&index=5]:0.013810,B[&index=4]:0.691916)[&index=6]:0.308084,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:33   |   00:15:33   |
52800       |       -335.076   |       -309.037   |       -26.0397   |   (((D[&index=2]:0.186405,C[&index=1]:0.186405)[&index=5]:0.767087,A[&index=3]:0.953492)[&index=6]:0.046508,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:05:35   |   00:15:33   |
53000       |        -330.05   |       -308.361   |       -21.6892   |   (((C[&index=1]:0.346177,D[&index=2]:0.346177)[&index=5]:0.521314,B[&index=4]:0.867491)[&index=6]:0.132509,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:36   |   00:15:31   |
53200       |       -332.599   |       -313.711   |       -18.8883   |   ((B[&index=4]:0.894439,A[&index=3]:0.894439)[&index=6]:0.105561,(C[&index=1]:0.469763,D[&index=2]:0.469763)[&index=5]:0.530237)[&index=7]:0.000000;   |   00:05:37   |   00:15:29   |
53400       |       -331.451   |       -315.011   |       -16.4395   |   ((B[&index=4]:0.851531,(C[&index=1]:0.520722,D[&index=2]:0.520722)[&index=5]:0.330809)[&index=6]:0.148469,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:38   |   00:15:27   |
53600       |       -330.517   |        -311.73   |       -18.7862   |   (((C[&index=1]:0.293408,D[&index=2]:0.293408)[&index=5]:0.505865,B[&index=4]:0.799272)[&index=6]:0.200728,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:40   |   00:15:28   |
53800       |       -330.404   |       -308.602   |       -21.8021   |   ((B[&index=4]:0.727322,(C[&index=1]:0.302007,D[&index=2]:0.302007)[&index=5]:0.425315)[&index=6]:0.272678,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:41   |   00:15:26   |
54000       |       -329.748   |       -311.519   |        -18.229   |   (((D[&index=2]:0.410826,C[&index=1]:0.410826)[&index=5]:0.588280,B[&index=4]:0.999106)[&index=6]:0.000894,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:42   |   00:15:24   |
54200       |       -334.064   |       -316.837   |       -17.2275   |   ((B[&index=4]:0.806048,A[&index=3]:0.806048)[&index=6]:0.193952,(D[&index=2]:0.542293,C[&index=1]:0.542293)[&index=5]:0.457707)[&index=7]:0.000000;   |   00:05:43   |   00:15:22   |
54400       |       -332.662   |       -311.267   |       -21.3953   |   (((C[&index=1]:0.288359,D[&index=2]:0.288359)[&index=5]:0.589953,B[&index=4]:0.878312)[&index=6]:0.121688,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:44   |   00:15:20   |
54600       |       -330.645   |       -312.542   |       -18.1031   |   ((A[&index=3]:0.940951,(C[&index=1]:0.345667,D[&index=2]:0.345667)[&index=5]:0.595284)[&index=6]:0.059049,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:05:46   |   00:15:21   |
54800       |       -334.404   |       -312.492   |       -21.9123   |   (((D[&index=2]:0.461379,C[&index=1]:0.461379)[&index=5]:0.132909,B[&index=4]:0.594287)[&index=6]:0.405713,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:47   |   00:15:19   |
55000       |       -335.057   |       -305.923   |       -29.1339   |   (((C[&index=1]:0.232885,D[&index=2]:0.232885)[&index=5]:0.529589,B[&index=4]:0.762474)[&index=6]:0.237526,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:48   |   00:15:17   |
55200       |       -331.812   |       -312.761   |       -19.0509   |   (((C[&index=1]:0.315605,D[&index=2]:0.315605)[&index=5]:0.634413,B[&index=4]:0.950018)[&index=6]:0.049982,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:49   |   00:15:15   |
55400       |       -330.894   |       -307.591   |       -23.3032   |   (((C[&index=1]:0.290918,D[&index=2]:0.290918)[&index=5]:0.454429,B[&index=4]:0.745347)[&index=6]:0.254653,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:50   |   00:15:13   |
55600       |       -331.539   |       -313.534   |       -18.0047   |   (((D[&index=2]:0.498555,C[&index=1]:0.498555)[&index=5]:0.445145,A[&index=3]:0.943700)[&index=6]:0.056300,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:05:52   |   00:15:14   |
55800       |        -331.28   |       -308.498   |       -22.7816   |   ((B[&index=4]:0.636995,(D[&index=2]:0.285882,C[&index=1]:0.285882)[&index=5]:0.351113)[&index=6]:0.363005,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:53   |   00:15:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
56000       |        -332.36   |       -313.861   |       -18.4991   |   (((C[&index=1]:0.488748,D[&index=2]:0.488748)[&index=5]:0.203060,B[&index=4]:0.691808)[&index=6]:0.308192,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:54   |   00:15:10   |
56200       |       -330.766   |        -309.16   |       -21.6061   |   (((D[&index=2]:0.338055,C[&index=1]:0.338055)[&index=5]:0.600146,A[&index=3]:0.938202)[&index=6]:0.061798,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:05:55   |   00:15:08   |
56400       |       -332.551   |       -309.498   |       -23.0529   |   (((D[&index=2]:0.268412,C[&index=1]:0.268412)[&index=5]:0.545977,B[&index=4]:0.814390)[&index=6]:0.185610,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:05:56   |   00:15:06   |
56600       |       -332.007   |       -313.999   |       -18.0078   |   (B[&index=4]:1.000000,((D[&index=2]:0.407926,C[&index=1]:0.407926)[&index=5]:0.582013,A[&index=3]:0.989939)[&index=6]:0.010061)[&index=7]:0.000000;   |   00:05:58   |   00:15:07   |
56800       |       -335.184   |       -318.077   |       -17.1075   |   ((D[&index=2]:0.511148,C[&index=1]:0.511148)[&index=5]:0.488852,(A[&index=3]:0.993711,B[&index=4]:0.993711)[&index=6]:0.006289)[&index=7]:0.000000;   |   00:05:59   |   00:15:05   |
57000       |       -332.224   |       -314.453   |       -17.7712   |   ((B[&index=4]:0.959020,(D[&index=2]:0.439255,C[&index=1]:0.439255)[&index=5]:0.519765)[&index=6]:0.040980,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:00   |   00:15:03   |
57200       |       -332.884   |       -310.469   |       -22.4156   |   ((B[&index=4]:0.644591,(C[&index=1]:0.250874,D[&index=2]:0.250874)[&index=5]:0.393718)[&index=6]:0.355409,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:01   |   00:15:01   |
57400       |       -329.947   |       -310.415   |       -19.5319   |   (((C[&index=1]:0.329687,D[&index=2]:0.329687)[&index=5]:0.466393,B[&index=4]:0.796080)[&index=6]:0.203920,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:02   |   00:14:59   |
57600       |       -334.169   |       -315.419   |       -18.7503   |   ((B[&index=4]:0.806340,A[&index=3]:0.806340)[&index=6]:0.193660,(C[&index=1]:0.465987,D[&index=2]:0.465987)[&index=5]:0.534013)[&index=7]:0.000000;   |   00:06:03   |   00:14:57   |
57800       |       -332.548   |       -306.266   |       -26.2819   |   (((D[&index=2]:0.298802,C[&index=1]:0.298802)[&index=5]:0.627971,B[&index=4]:0.926773)[&index=6]:0.073227,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:04   |   00:14:55   |
58000       |       -331.526   |       -306.477   |       -25.0496   |   ((B[&index=4]:0.878331,(C[&index=1]:0.290276,D[&index=2]:0.290276)[&index=5]:0.588055)[&index=6]:0.121669,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:05   |   00:14:53   |
58200       |       -330.612   |       -308.246   |       -22.3662   |   (((C[&index=1]:0.358643,D[&index=2]:0.358643)[&index=5]:0.564566,B[&index=4]:0.923210)[&index=6]:0.076790,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:07   |   00:14:54   |
58400       |       -332.046   |       -314.567   |       -17.4794   |   ((A[&index=3]:0.915330,B[&index=4]:0.915330)[&index=6]:0.084670,(D[&index=2]:0.318441,C[&index=1]:0.318441)[&index=5]:0.681559)[&index=7]:0.000000;   |   00:06:08   |   00:14:52   |
58600       |       -330.582   |       -310.904   |       -19.6786   |   ((B[&index=4]:0.943445,(C[&index=1]:0.477580,D[&index=2]:0.477580)[&index=5]:0.465865)[&index=6]:0.056555,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:09   |   00:14:50   |
58800       |       -332.583   |       -306.767   |       -25.8162   |   (A[&index=3]:1.000000,((C[&index=1]:0.252055,D[&index=2]:0.252055)[&index=5]:0.632779,B[&index=4]:0.884834)[&index=6]:0.115166)[&index=7]:0.000000;   |   00:06:10   |   00:14:48   |
59000       |        -333.29   |       -310.861   |        -22.429   |   ((B[&index=4]:0.872023,A[&index=3]:0.872023)[&index=6]:0.127977,(D[&index=2]:0.470783,C[&index=1]:0.470783)[&index=5]:0.529217)[&index=7]:0.000000;   |   00:06:11   |   00:14:46   |
59200       |       -330.622   |       -312.161   |       -18.4614   |   ((B[&index=4]:0.946236,(D[&index=2]:0.341219,C[&index=1]:0.341219)[&index=5]:0.605017)[&index=6]:0.053764,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:12   |   00:14:44   |
59400       |       -333.795   |       -305.944   |       -27.8507   |   ((B[&index=4]:0.596723,(D[&index=2]:0.255688,C[&index=1]:0.255688)[&index=5]:0.341035)[&index=6]:0.403277,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:14   |   00:14:45   |
59600       |       -333.293   |       -315.243   |       -18.0493   |   ((B[&index=4]:0.783612,(D[&index=2]:0.599878,C[&index=1]:0.599878)[&index=5]:0.183734)[&index=6]:0.216388,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:15   |   00:14:43   |
59800       |       -334.786   |       -311.582   |       -23.2035   |   (((D[&index=2]:0.447090,C[&index=1]:0.447090)[&index=5]:0.210741,B[&index=4]:0.657832)[&index=6]:0.342168,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:16   |   00:14:41   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
60000       |       -330.571   |       -311.739   |       -18.8319   |   ((B[&index=4]:0.943260,A[&index=3]:0.943260)[&index=6]:0.056740,(D[&index=2]:0.401909,C[&index=1]:0.401909)[&index=5]:0.598091)[&index=7]:0.000000;   |   00:06:18   |   00:14:42   |
60200       |       -332.787   |       -317.561   |       -15.2261   |   (((C[&index=1]:0.382848,D[&index=2]:0.382848)[&index=5]:0.551958,B[&index=4]:0.934806)[&index=6]:0.065194,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:19   |   00:14:40   |
60400       |       -333.661   |       -312.902   |       -20.7581   |   ((B[&index=4]:0.823553,A[&index=3]:0.823553)[&index=6]:0.176447,(D[&index=2]:0.286867,C[&index=1]:0.286867)[&index=5]:0.713133)[&index=7]:0.000000;   |   00:06:21   |   00:14:40   |
60600       |       -331.138   |       -308.588   |       -22.5498   |   (((D[&index=2]:0.338034,C[&index=1]:0.338034)[&index=5]:0.607088,B[&index=4]:0.945122)[&index=6]:0.054878,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:22   |   00:14:38   |
60800       |       -332.216   |        -316.65   |       -15.5664   |   (((C[&index=1]:0.577479,D[&index=2]:0.577479)[&index=5]:0.324643,B[&index=4]:0.902122)[&index=6]:0.097878,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:24   |   00:14:39   |
61000       |       -332.073   |       -307.956   |       -24.1172   |   (B[&index=4]:1.000000,(A[&index=3]:0.979394,(D[&index=2]:0.244944,C[&index=1]:0.244944)[&index=5]:0.734449)[&index=6]:0.020606)[&index=7]:0.000000;   |   00:06:25   |   00:14:37   |
61200       |       -331.589   |        -308.93   |       -22.6587   |   ((B[&index=4]:0.593956,(C[&index=1]:0.301263,D[&index=2]:0.301263)[&index=5]:0.292693)[&index=6]:0.406044,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:27   |   00:14:37   |
61400       |       -331.906   |       -317.419   |       -14.4877   |   ((B[&index=4]:0.899844,(D[&index=2]:0.416505,C[&index=1]:0.416505)[&index=5]:0.483339)[&index=6]:0.100156,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:28   |   00:14:35   |
61600       |       -331.468   |       -311.212   |       -20.2557   |   (((D[&index=2]:0.250759,C[&index=1]:0.250759)[&index=5]:0.463263,B[&index=4]:0.714021)[&index=6]:0.285979,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:30   |   00:14:36   |
61800       |       -331.886   |       -309.348   |       -22.5384   |   (((D[&index=2]:0.254731,C[&index=1]:0.254731)[&index=5]:0.470573,B[&index=4]:0.725303)[&index=6]:0.274697,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:31   |   00:14:34   |
62000       |        -333.17   |       -309.052   |       -24.1185   |   ((B[&index=4]:0.700551,(D[&index=2]:0.256868,C[&index=1]:0.256868)[&index=5]:0.443683)[&index=6]:0.299449,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:33   |   00:14:34   |
62200       |       -332.085   |       -312.708   |       -19.3764   |   (((D[&index=2]:0.551195,C[&index=1]:0.551195)[&index=5]:0.341380,B[&index=4]:0.892574)[&index=6]:0.107426,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:35   |   00:14:35   |
62400       |       -331.347   |       -311.052   |        -20.295   |   ((A[&index=3]:0.952358,B[&index=4]:0.952358)[&index=6]:0.047642,(D[&index=2]:0.283077,C[&index=1]:0.283077)[&index=5]:0.716923)[&index=7]:0.000000;   |   00:06:36   |   00:14:33   |
62600       |       -330.817   |       -313.557   |       -17.2596   |   (((C[&index=1]:0.308168,D[&index=2]:0.308168)[&index=5]:0.486272,B[&index=4]:0.794440)[&index=6]:0.205560,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:38   |   00:14:33   |
62800       |       -331.065   |       -308.479   |       -22.5861   |   (((C[&index=1]:0.255311,D[&index=2]:0.255311)[&index=5]:0.648965,B[&index=4]:0.904275)[&index=6]:0.095725,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:40   |   00:14:33   |
63000       |       -332.609   |       -314.378   |       -18.2311   |   (((D[&index=2]:0.446046,C[&index=1]:0.446046)[&index=5]:0.538937,B[&index=4]:0.984983)[&index=6]:0.015017,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:41   |   00:14:32   |
63200       |       -331.364   |       -313.673   |       -17.6911   |   (((D[&index=2]:0.294735,C[&index=1]:0.294735)[&index=5]:0.672949,B[&index=4]:0.967684)[&index=6]:0.032316,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:43   |   00:14:32   |
63400       |       -330.449   |       -313.277   |       -17.1721   |   ((B[&index=4]:0.914586,(C[&index=1]:0.359584,D[&index=2]:0.359584)[&index=5]:0.555002)[&index=6]:0.085414,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:45   |   00:14:32   |
63600       |       -332.317   |       -311.397   |       -20.9204   |   (((C[&index=1]:0.506552,D[&index=2]:0.506552)[&index=5]:0.274205,B[&index=4]:0.780757)[&index=6]:0.219243,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:47   |   00:14:32   |
63800       |       -332.419   |       -307.756   |       -24.6635   |   ((A[&index=3]:0.900384,B[&index=4]:0.900384)[&index=6]:0.099616,(D[&index=2]:0.325040,C[&index=1]:0.325040)[&index=5]:0.674960)[&index=7]:0.000000;   |   00:06:48   |   00:14:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
64000       |       -331.221   |       -310.665   |       -20.5553   |   ((B[&index=4]:0.845179,A[&index=3]:0.845179)[&index=6]:0.154821,(D[&index=2]:0.314085,C[&index=1]:0.314085)[&index=5]:0.685915)[&index=7]:0.000000;   |   00:06:50   |   00:14:31   |
64200       |       -339.179   |       -310.597   |       -28.5821   |   ((A[&index=3]:0.694663,B[&index=4]:0.694663)[&index=6]:0.305337,(C[&index=1]:0.480324,D[&index=2]:0.480324)[&index=5]:0.519676)[&index=7]:0.000000;   |   00:06:51   |   00:14:29   |
64400       |       -332.746   |       -310.285   |       -22.4606   |   (((D[&index=2]:0.344977,C[&index=1]:0.344977)[&index=5]:0.527553,A[&index=3]:0.872530)[&index=6]:0.127470,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:06:53   |   00:14:29   |
64600       |       -332.082   |       -311.941   |       -20.1405   |   (((D[&index=2]:0.471091,C[&index=1]:0.471091)[&index=5]:0.262452,B[&index=4]:0.733543)[&index=6]:0.266457,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:54   |   00:14:27   |
64800       |       -329.922   |       -312.385   |       -17.5373   |   (((D[&index=2]:0.351860,C[&index=1]:0.351860)[&index=5]:0.638868,A[&index=3]:0.990728)[&index=6]:0.009272,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:06:56   |   00:14:27   |
65000       |        -331.71   |       -311.626   |       -20.0844   |   ((B[&index=4]:0.851935,A[&index=3]:0.851935)[&index=6]:0.148065,(C[&index=1]:0.374520,D[&index=2]:0.374520)[&index=5]:0.625480)[&index=7]:0.000000;   |   00:06:57   |   00:14:26   |
65200       |       -331.158   |       -314.004   |       -17.1534   |   (((C[&index=1]:0.365574,D[&index=2]:0.365574)[&index=5]:0.453544,B[&index=4]:0.819118)[&index=6]:0.180882,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:06:59   |   00:14:26   |
65400       |       -330.015   |       -312.757   |       -17.2581   |   (((C[&index=1]:0.384894,D[&index=2]:0.384894)[&index=5]:0.444977,B[&index=4]:0.829871)[&index=6]:0.170129,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:00   |   00:14:24   |
65600       |       -333.488   |       -307.256   |       -26.2324   |   (((C[&index=1]:0.343377,D[&index=2]:0.343377)[&index=5]:0.554797,B[&index=4]:0.898174)[&index=6]:0.101826,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:02   |   00:14:24   |
65800       |       -333.263   |       -306.916   |       -26.3473   |   (((C[&index=1]:0.284147,D[&index=2]:0.284147)[&index=5]:0.643983,B[&index=4]:0.928130)[&index=6]:0.071870,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:03   |   00:14:22   |
66000       |       -330.513   |        -308.78   |       -21.7322   |   (((D[&index=2]:0.260862,C[&index=1]:0.260862)[&index=5]:0.724276,B[&index=4]:0.985138)[&index=6]:0.014862,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:04   |   00:14:20   |
66200       |        -332.06   |        -314.34   |       -17.7203   |   ((A[&index=3]:0.866650,B[&index=4]:0.866650)[&index=6]:0.133350,(C[&index=1]:0.375366,D[&index=2]:0.375366)[&index=5]:0.624634)[&index=7]:0.000000;   |   00:07:06   |   00:14:21   |
66400       |       -331.051   |       -312.195   |       -18.8565   |   (((D[&index=2]:0.489519,C[&index=1]:0.489519)[&index=5]:0.446352,B[&index=4]:0.935871)[&index=6]:0.064129,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:07   |   00:14:19   |
66600       |       -330.886   |       -310.204   |       -20.6822   |   (((D[&index=2]:0.281702,C[&index=1]:0.281702)[&index=5]:0.387150,B[&index=4]:0.668852)[&index=6]:0.331148,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:09   |   00:14:19   |
66800       |         -332.2   |       -313.329   |       -18.8717   |   (B[&index=4]:1.000000,(A[&index=3]:0.964210,(D[&index=2]:0.472545,C[&index=1]:0.472545)[&index=5]:0.491665)[&index=6]:0.035790)[&index=7]:0.000000;   |   00:07:10   |   00:14:17   |
67000       |       -331.712   |       -308.262   |       -23.4499   |   (((D[&index=2]:0.321702,C[&index=1]:0.321702)[&index=5]:0.342493,B[&index=4]:0.664195)[&index=6]:0.335805,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:11   |   00:14:15   |
67200       |        -332.64   |       -315.264   |       -17.3752   |   ((A[&index=3]:0.984429,B[&index=4]:0.984429)[&index=6]:0.015571,(C[&index=1]:0.504469,D[&index=2]:0.504469)[&index=5]:0.495531)[&index=7]:0.000000;   |   00:07:13   |   00:14:15   |
67400       |       -330.133   |       -311.394   |       -18.7384   |   (((D[&index=2]:0.362976,C[&index=1]:0.362976)[&index=5]:0.556168,B[&index=4]:0.919144)[&index=6]:0.080856,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:14   |   00:14:13   |
67600       |       -332.707   |        -307.84   |       -24.8668   |   ((C[&index=1]:0.292913,D[&index=2]:0.292913)[&index=6]:0.707087,(A[&index=3]:0.997560,B[&index=4]:0.997560)[&index=5]:0.002440)[&index=7]:0.000000;   |   00:07:15   |   00:14:11   |
67800       |       -330.621   |       -308.285   |       -22.3361   |   (((D[&index=2]:0.314326,C[&index=1]:0.314326)[&index=6]:0.598356,B[&index=4]:0.912683)[&index=5]:0.087317,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:17   |   00:14:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
68000       |       -332.387   |       -308.358   |       -24.0288   |   ((B[&index=4]:0.990282,A[&index=3]:0.990282)[&index=5]:0.009718,(C[&index=1]:0.385922,D[&index=2]:0.385922)[&index=6]:0.614078)[&index=7]:0.000000;   |   00:07:18   |   00:14:10   |
68200       |       -332.209   |        -312.88   |       -19.3289   |   (((C[&index=1]:0.408993,D[&index=2]:0.408993)[&index=6]:0.348379,B[&index=4]:0.757372)[&index=5]:0.242628,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:19   |   00:14:08   |
68400       |       -330.007   |       -312.336   |       -17.6707   |   ((B[&index=4]:0.840336,(C[&index=1]:0.350871,D[&index=2]:0.350871)[&index=6]:0.489465)[&index=5]:0.159664,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:21   |   00:14:08   |
68600       |       -336.556   |       -307.773   |       -28.7832   |   ((A[&index=3]:0.967316,(C[&index=1]:0.267144,D[&index=2]:0.267144)[&index=6]:0.700172)[&index=5]:0.032684,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:07:22   |   00:14:06   |
68800       |        -333.26   |       -310.681   |        -22.579   |   (((C[&index=1]:0.282777,D[&index=2]:0.282777)[&index=5]:0.624287,B[&index=4]:0.907064)[&index=6]:0.092936,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:23   |   00:14:04   |
69000       |       -330.417   |       -309.172   |       -21.2455   |   (((C[&index=1]:0.342387,D[&index=2]:0.342387)[&index=5]:0.432808,B[&index=4]:0.775195)[&index=6]:0.224805,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:25   |   00:14:04   |
69200       |       -332.923   |       -310.278   |       -22.6453   |   (((D[&index=2]:0.247820,C[&index=1]:0.247820)[&index=5]:0.649111,B[&index=4]:0.896931)[&index=6]:0.103069,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:26   |   00:14:03   |
69400       |       -331.346   |       -313.077   |       -18.2692   |   (((D[&index=2]:0.319117,C[&index=1]:0.319117)[&index=5]:0.645924,A[&index=3]:0.965042)[&index=6]:0.034958,B[&index=4]:1.000000)[&index=7]:0.000000;   |   00:07:28   |   00:14:03   |
69600       |        -331.38   |       -310.385   |       -20.9949   |   ((B[&index=4]:0.981357,(D[&index=2]:0.391078,C[&index=1]:0.391078)[&index=5]:0.590279)[&index=6]:0.018643,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:29   |   00:14:01   |
69800       |       -331.102   |       -310.987   |       -20.1154   |   ((C[&index=1]:0.311042,D[&index=2]:0.311042)[&index=5]:0.688958,(A[&index=3]:0.969815,B[&index=4]:0.969815)[&index=6]:0.030185)[&index=7]:0.000000;   |   00:07:30   |   00:13:59   |
70000       |       -330.418   |       -309.199   |        -21.219   |   (((D[&index=2]:0.399700,C[&index=1]:0.399700)[&index=5]:0.583966,B[&index=4]:0.983666)[&index=6]:0.016334,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:32   |   00:13:59   |
70200       |       -334.355   |       -311.127   |       -23.2281   |   ((B[&index=4]:0.909777,A[&index=3]:0.909777)[&index=6]:0.090223,(C[&index=1]:0.370248,D[&index=2]:0.370248)[&index=5]:0.629752)[&index=7]:0.000000;   |   00:07:33   |   00:13:57   |
70400       |       -333.499   |       -314.758   |        -18.741   |   (((C[&index=1]:0.613973,D[&index=2]:0.613973)[&index=5]:0.183848,B[&index=4]:0.797821)[&index=6]:0.202179,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:35   |   00:13:57   |
70600       |       -330.107   |       -310.169   |       -19.9377   |   (((D[&index=2]:0.291901,C[&index=1]:0.291901)[&index=5]:0.641346,B[&index=4]:0.933247)[&index=6]:0.066753,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:36   |   00:13:55   |
70800       |       -330.556   |       -310.102   |       -20.4546   |   (((C[&index=1]:0.353574,D[&index=2]:0.353574)[&index=5]:0.390723,B[&index=4]:0.744297)[&index=6]:0.255703,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:38   |   00:13:55   |
71000       |       -330.871   |       -313.663   |       -17.2076   |   (((D[&index=2]:0.392974,C[&index=1]:0.392974)[&index=5]:0.442221,B[&index=4]:0.835195)[&index=6]:0.164805,A[&index=3]:1.000000)[&index=7]:0.000000;   |   00:07:39   |   00:13:53   |
