
RevBayes version (1.1.1)
Build from master (rapture-588-gae00cc) on Thu Feb 11 15:28:28 CST 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("Morpho_TA_M5.Rev")
   Processing file "Morpho_TA_M5.Rev"
   Successfully read one character matrix from file '../data/TA-50char.nex'
   Processing file "tree_BD.Rev"
   Processing of file "tree_BD.Rev" completed
   Processing file "clock_global.Rev"
   Processing of file "clock_global.Rev" completed
   Processing file "Q_ED_M5.Rev"
   Processing of file "Q_ED_M5.Rev" completed

   Running burn-in phase of Monte Carlo sampler for 5000 iterations.
   This simulation runs 1 independent replicate.
   The simulator uses 8 different moves in a random move schedule with 19.8 moves per iteration

Progress:
0---------------25---------------50---------------75--------------100
********************************************************************


   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 8 different moves in a random move schedule with 19.8 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
44800       |       -284.466   |       -281.699   |         -2.767   |   (((C[&index=2]:0.620004,D[&index=1]:0.620004)[&index=5]:0.344721,B[&index=3]:0.964725)[&index=6]:0.035275,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:03   |   00:07:06   |
45000       |       -285.277   |       -281.634   |       -3.64259   |   ((B[&index=3]:0.795223,A[&index=4]:0.795223)[&index=6]:0.204777,(C[&index=2]:0.561249,D[&index=1]:0.561249)[&index=5]:0.438751)[&index=7]:0.000000;   |   00:02:03   |   00:07:03   |
45200       |        -287.34   |        -285.07   |       -2.26999   |   ((C[&index=2]:0.874963,D[&index=1]:0.874963)[&index=6]:0.125037,(B[&index=3]:0.660674,A[&index=4]:0.660674)[&index=5]:0.339326)[&index=7]:0.000000;   |   00:02:04   |   00:07:04   |
45400       |       -288.861   |       -286.429   |       -2.43207   |   (((B[&index=3]:0.571830,C[&index=2]:0.571830)[&index=6]:0.197178,D[&index=1]:0.769008)[&index=5]:0.230992,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:05   |   00:07:05   |
45600       |       -285.939   |       -284.743   |       -1.19568   |   ((A[&index=4]:0.834700,B[&index=3]:0.834700)[&index=5]:0.165300,(D[&index=1]:0.848434,C[&index=2]:0.848434)[&index=6]:0.151566)[&index=7]:0.000000;   |   00:02:06   |   00:07:06   |
45800       |       -283.973   |       -282.531   |       -1.44193   |   ((B[&index=3]:0.860869,A[&index=4]:0.860869)[&index=6]:0.139131,(D[&index=1]:0.555252,C[&index=2]:0.555252)[&index=5]:0.444748)[&index=7]:0.000000;   |   00:02:07   |   00:07:07   |
46000       |       -286.126   |       -283.771   |       -2.35459   |   ((B[&index=3]:0.661711,A[&index=4]:0.661711)[&index=6]:0.338289,(D[&index=1]:0.608344,C[&index=2]:0.608344)[&index=5]:0.391656)[&index=7]:0.000000;   |   00:02:08   |   00:07:08   |
46200       |       -284.659   |       -282.759   |       -1.89958   |   ((B[&index=3]:0.637027,A[&index=4]:0.637027)[&index=6]:0.362973,(D[&index=1]:0.470681,C[&index=2]:0.470681)[&index=5]:0.529319)[&index=7]:0.000000;   |   00:02:08   |   00:07:06   |
46400       |       -285.667   |       -281.058   |       -4.60857   |   ((A[&index=4]:0.908056,B[&index=3]:0.908056)[&index=5]:0.091944,(D[&index=1]:0.439097,C[&index=2]:0.439097)[&index=6]:0.560903)[&index=7]:0.000000;   |   00:02:09   |   00:07:07   |
46600       |       -289.834   |       -285.214   |       -4.62005   |   ((D[&index=1]:0.565143,(B[&index=3]:0.502636,C[&index=2]:0.502636)[&index=6]:0.062508)[&index=5]:0.434857,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:10   |   00:07:07   |
46800       |       -285.771   |       -281.617   |       -4.15438   |   ((A[&index=4]:0.981477,B[&index=3]:0.981477)[&index=5]:0.018523,(D[&index=1]:0.400085,C[&index=2]:0.400085)[&index=6]:0.599915)[&index=7]:0.000000;   |   00:02:11   |   00:07:08   |
47000       |       -284.662   |       -281.983   |       -2.67847   |   (((D[&index=1]:0.533464,C[&index=2]:0.533464)[&index=5]:0.392628,B[&index=3]:0.926092)[&index=6]:0.073908,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:12   |   00:07:09   |
47200       |       -284.093   |       -282.321   |       -1.77196   |   (((D[&index=1]:0.622857,C[&index=2]:0.622857)[&index=5]:0.217049,B[&index=3]:0.839906)[&index=6]:0.160094,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:12   |   00:07:07   |
47400       |       -287.574   |       -284.322   |       -3.25227   |   (((C[&index=2]:0.843638,D[&index=1]:0.843638)[&index=5]:0.079381,A[&index=4]:0.923019)[&index=6]:0.076981,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:13   |   00:07:08   |
47600       |       -289.319   |       -287.395   |       -1.92351   |   (A[&index=4]:1.000000,((B[&index=3]:0.602173,D[&index=1]:0.602173)[&index=5]:0.386117,C[&index=2]:0.988290)[&index=6]:0.011710)[&index=7]:0.000000;   |   00:02:14   |   00:07:09   |
47800       |       -284.589   |        -282.48   |        -2.1087   |   ((B[&index=3]:0.837072,(D[&index=1]:0.524345,C[&index=2]:0.524345)[&index=6]:0.312727)[&index=5]:0.162928,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:15   |   00:07:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
48000       |       -290.422   |       -285.346   |       -5.07626   |   (A[&index=4]:1.000000,((D[&index=1]:0.265583,C[&index=2]:0.265583)[&index=5]:0.717460,B[&index=3]:0.983043)[&index=6]:0.016957)[&index=7]:0.000000;   |   00:02:16   |   00:07:10   |
48200       |       -284.714   |       -282.866   |       -1.84835   |   (((D[&index=1]:0.750469,C[&index=2]:0.750469)[&index=5]:0.232781,A[&index=4]:0.983250)[&index=6]:0.016750,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:16   |   00:07:08   |
48400       |       -285.908   |       -283.704   |       -2.20422   |   (((D[&index=1]:0.764572,C[&index=2]:0.764572)[&index=5]:0.179384,B[&index=3]:0.943956)[&index=6]:0.056044,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:17   |   00:07:09   |
48600       |       -284.338   |       -283.418   |      -0.920194   |   ((B[&index=3]:0.867324,A[&index=4]:0.867324)[&index=5]:0.132676,(D[&index=1]:0.714822,C[&index=2]:0.714822)[&index=6]:0.285178)[&index=7]:0.000000;   |   00:02:18   |   00:07:09   |
48800       |       -286.894   |       -282.526   |       -4.36793   |   ((B[&index=3]:0.590672,A[&index=4]:0.590672)[&index=6]:0.409328,(D[&index=1]:0.456558,C[&index=2]:0.456558)[&index=5]:0.543442)[&index=7]:0.000000;   |   00:02:19   |   00:07:10   |
49000       |       -285.382   |       -282.598   |       -2.78435   |   ((A[&index=4]:0.944560,B[&index=3]:0.944560)[&index=5]:0.055440,(D[&index=1]:0.615240,C[&index=2]:0.615240)[&index=6]:0.384760)[&index=7]:0.000000;   |   00:02:20   |   00:07:11   |
49200       |       -288.247   |       -281.708   |       -6.53924   |   ((B[&index=3]:0.958328,A[&index=4]:0.958328)[&index=6]:0.041672,(D[&index=1]:0.547755,C[&index=2]:0.547755)[&index=5]:0.452245)[&index=7]:0.000000;   |   00:02:21   |   00:07:12   |
49400       |       -288.171   |       -282.749   |       -5.42233   |   ((B[&index=3]:0.694147,A[&index=4]:0.694147)[&index=5]:0.305853,(D[&index=1]:0.360192,C[&index=2]:0.360192)[&index=6]:0.639808)[&index=7]:0.000000;   |   00:02:21   |   00:07:09   |
49600       |       -286.427   |       -284.147   |       -2.27966   |   (((C[&index=2]:0.814806,D[&index=1]:0.814806)[&index=6]:0.063094,B[&index=3]:0.877899)[&index=5]:0.122101,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:22   |   00:07:10   |
49800       |       -283.987   |       -282.697   |       -1.28981   |   (((D[&index=1]:0.626499,C[&index=2]:0.626499)[&index=5]:0.318822,B[&index=3]:0.945321)[&index=6]:0.054679,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:23   |   00:07:11   |
50000       |       -284.212   |       -281.268   |       -2.94366   |   (((C[&index=2]:0.445637,D[&index=1]:0.445637)[&index=6]:0.475497,B[&index=3]:0.921134)[&index=5]:0.078866,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:24   |   00:07:12   |
50200       |       -288.585   |       -283.206   |       -5.37891   |   (((D[&index=1]:0.438459,C[&index=2]:0.438459)[&index=6]:0.471669,B[&index=3]:0.910128)[&index=5]:0.089872,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:25   |   00:07:12   |
50400       |       -283.563   |       -281.175   |       -2.38765   |   (((C[&index=2]:0.610906,D[&index=1]:0.610906)[&index=5]:0.326799,B[&index=3]:0.937705)[&index=6]:0.062295,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:26   |   00:07:13   |
50600       |       -284.914   |       -281.886   |       -3.02841   |   ((B[&index=3]:0.876777,A[&index=4]:0.876777)[&index=5]:0.123223,(D[&index=1]:0.522827,C[&index=2]:0.522827)[&index=6]:0.477173)[&index=7]:0.000000;   |   00:02:27   |   00:07:14   |
50800       |       -285.061   |       -283.516   |       -1.54503   |   (((D[&index=1]:0.447147,C[&index=2]:0.447147)[&index=6]:0.509617,B[&index=3]:0.956765)[&index=5]:0.043235,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:28   |   00:07:14   |
51000       |       -286.617   |        -281.95   |       -4.66702   |   ((B[&index=3]:0.973599,(C[&index=2]:0.374542,D[&index=1]:0.374542)[&index=6]:0.599057)[&index=5]:0.026401,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:28   |   00:07:12   |
51200       |       -287.078   |       -281.758   |       -5.32057   |   (A[&index=4]:1.000000,((D[&index=1]:0.400886,C[&index=2]:0.400886)[&index=5]:0.339919,B[&index=3]:0.740805)[&index=6]:0.259195)[&index=7]:0.000000;   |   00:02:29   |   00:07:13   |
51400       |       -288.287   |       -286.298   |       -1.98801   |   (((D[&index=1]:0.580262,B[&index=3]:0.580262)[&index=5]:0.414647,C[&index=2]:0.994909)[&index=6]:0.005091,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:30   |   00:07:13   |
51600       |        -284.86   |       -281.577   |       -3.28367   |   ((B[&index=3]:0.750827,A[&index=4]:0.750827)[&index=5]:0.249173,(C[&index=2]:0.476516,D[&index=1]:0.476516)[&index=6]:0.523484)[&index=7]:0.000000;   |   00:02:31   |   00:07:14   |
51800       |       -286.318   |       -284.285   |       -2.03242   |   (((C[&index=2]:0.367652,D[&index=1]:0.367652)[&index=6]:0.612699,B[&index=3]:0.980350)[&index=5]:0.019650,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:32   |   00:07:14   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
52000       |       -282.597   |       -280.634   |       -1.96322   |   ((B[&index=3]:0.979918,A[&index=4]:0.979918)[&index=5]:0.020082,(D[&index=1]:0.597524,C[&index=2]:0.597524)[&index=6]:0.402476)[&index=7]:0.000000;   |   00:02:33   |   00:07:15   |
52200       |       -285.763   |       -283.655   |       -2.10755   |   ((B[&index=3]:0.753031,A[&index=4]:0.753031)[&index=5]:0.246969,(D[&index=1]:0.620965,C[&index=2]:0.620965)[&index=6]:0.379035)[&index=7]:0.000000;   |   00:02:34   |   00:07:16   |
52400       |       -288.322   |       -283.589   |        -4.7331   |   (((C[&index=2]:0.526579,D[&index=1]:0.526579)[&index=5]:0.174896,B[&index=3]:0.701475)[&index=6]:0.298525,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:36   |   00:07:19   |
52600       |       -286.565   |       -283.097   |        -3.4677   |   (((B[&index=3]:0.511227,C[&index=2]:0.511227)[&index=6]:0.077019,D[&index=1]:0.588246)[&index=5]:0.411754,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:37   |   00:07:19   |
52800       |       -284.532   |       -281.786   |       -2.74614   |   ((A[&index=4]:0.983966,B[&index=3]:0.983966)[&index=5]:0.016034,(C[&index=2]:0.775847,D[&index=1]:0.775847)[&index=6]:0.224153)[&index=7]:0.000000;   |   00:02:38   |   00:07:20   |
53000       |       -283.366   |       -280.679   |       -2.68677   |   ((B[&index=3]:0.912688,A[&index=4]:0.912688)[&index=6]:0.087312,(D[&index=1]:0.568733,C[&index=2]:0.568733)[&index=5]:0.431267)[&index=7]:0.000000;   |   00:02:39   |   00:07:21   |
53200       |       -284.655   |       -281.992   |       -2.66326   |   ((A[&index=4]:0.899595,B[&index=3]:0.899595)[&index=6]:0.100405,(C[&index=2]:0.620385,D[&index=1]:0.620385)[&index=5]:0.379615)[&index=7]:0.000000;   |   00:02:40   |   00:07:21   |
53400       |       -285.438   |       -284.268   |       -1.17039   |   (((C[&index=2]:0.797290,D[&index=1]:0.797290)[&index=5]:0.165297,B[&index=3]:0.962588)[&index=6]:0.037412,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:41   |   00:07:21   |
53600       |       -284.379   |       -281.492   |       -2.88616   |   (((C[&index=2]:0.374831,D[&index=1]:0.374831)[&index=6]:0.431074,B[&index=3]:0.805905)[&index=5]:0.194095,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:42   |   00:07:22   |
53800       |       -284.885   |       -283.563   |       -1.32214   |   (((C[&index=2]:0.542459,D[&index=1]:0.542459)[&index=5]:0.426183,B[&index=3]:0.968642)[&index=6]:0.031358,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:43   |   00:07:22   |
54000       |       -284.134   |       -281.071   |       -3.06355   |   (((C[&index=2]:0.456280,D[&index=1]:0.456280)[&index=5]:0.441677,B[&index=3]:0.897958)[&index=6]:0.102042,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:44   |   00:07:23   |
54200       |       -284.046   |       -282.085   |       -1.96054   |   ((B[&index=3]:0.863157,(D[&index=1]:0.444301,C[&index=2]:0.444301)[&index=5]:0.418856)[&index=6]:0.136843,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:45   |   00:07:23   |
54400       |         -285.2   |       -281.893   |       -3.30719   |   (A[&index=4]:1.000000,((D[&index=1]:0.494283,C[&index=2]:0.494283)[&index=5]:0.336127,B[&index=3]:0.830410)[&index=6]:0.169590)[&index=7]:0.000000;   |   00:02:46   |   00:07:24   |
54600       |       -287.675   |       -282.056   |       -5.61952   |   (((C[&index=2]:0.283840,D[&index=1]:0.283840)[&index=6]:0.256181,B[&index=3]:0.540021)[&index=5]:0.459979,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:47   |   00:07:24   |
54800       |       -283.577   |       -282.545   |       -1.03145   |   ((A[&index=4]:0.894627,B[&index=3]:0.894627)[&index=6]:0.105373,(C[&index=2]:0.831832,D[&index=1]:0.831832)[&index=5]:0.168168)[&index=7]:0.000000;   |   00:02:47   |   00:07:22   |
55000       |       -286.439   |       -284.901   |       -1.53792   |   ((A[&index=4]:0.984441,D[&index=1]:0.984441)[&index=6]:0.015559,(C[&index=2]:0.785971,B[&index=3]:0.785971)[&index=5]:0.214029)[&index=7]:0.000000;   |   00:02:48   |   00:07:22   |
55200       |       -284.562   |       -282.494   |       -2.06868   |   (((C[&index=2]:0.691104,D[&index=1]:0.691104)[&index=6]:0.031994,B[&index=3]:0.723098)[&index=5]:0.276902,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:49   |   00:07:23   |
55400       |       -287.636   |       -283.452   |       -4.18461   |   (((D[&index=1]:0.827485,C[&index=2]:0.827485)[&index=6]:0.163511,A[&index=4]:0.990996)[&index=5]:0.009004,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:02:50   |   00:07:23   |
55600       |       -284.339   |       -283.091   |       -1.24775   |   (((D[&index=1]:0.563594,C[&index=2]:0.563594)[&index=5]:0.340529,B[&index=3]:0.904123)[&index=6]:0.095877,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:51   |   00:07:24   |
55800       |       -286.407   |       -285.805   |      -0.602174   |   (((D[&index=1]:0.730581,B[&index=3]:0.730581)[&index=5]:0.167436,C[&index=2]:0.898017)[&index=6]:0.101983,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:52   |   00:07:24   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
56000       |       -286.621   |       -284.452   |        -2.1691   |   (((C[&index=2]:0.540822,D[&index=1]:0.540822)[&index=5]:0.071647,B[&index=3]:0.612468)[&index=6]:0.387532,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:53   |   00:07:24   |
56200       |       -285.821   |       -281.809   |       -4.01202   |   ((B[&index=3]:0.815043,A[&index=4]:0.815043)[&index=6]:0.184957,(C[&index=2]:0.664682,D[&index=1]:0.664682)[&index=5]:0.335318)[&index=7]:0.000000;   |   00:02:54   |   00:07:25   |
56400       |       -285.411   |       -281.965   |       -3.44577   |   ((A[&index=4]:0.798650,B[&index=3]:0.798650)[&index=5]:0.201350,(D[&index=1]:0.501510,C[&index=2]:0.501510)[&index=6]:0.498490)[&index=7]:0.000000;   |   00:02:55   |   00:07:25   |
56600       |       -287.694   |       -286.689   |       -1.00548   |   ((B[&index=3]:0.826116,A[&index=4]:0.826116)[&index=5]:0.173884,(C[&index=2]:0.682218,D[&index=1]:0.682218)[&index=6]:0.317782)[&index=7]:0.000000;   |   00:02:56   |   00:07:25   |
56800       |       -285.566   |        -281.84   |       -3.72678   |   (A[&index=4]:1.000000,(B[&index=3]:0.610810,(D[&index=1]:0.404551,C[&index=2]:0.404551)[&index=5]:0.206259)[&index=6]:0.389190)[&index=7]:0.000000;   |   00:02:57   |   00:07:26   |
57000       |       -285.683   |       -281.143   |       -4.53962   |   ((B[&index=3]:0.831318,A[&index=4]:0.831318)[&index=6]:0.168682,(D[&index=1]:0.455639,C[&index=2]:0.455639)[&index=5]:0.544361)[&index=7]:0.000000;   |   00:02:58   |   00:07:26   |
57200       |       -284.306   |       -281.929   |       -2.37785   |   ((B[&index=3]:0.695004,(D[&index=1]:0.470041,C[&index=2]:0.470041)[&index=5]:0.224964)[&index=6]:0.304996,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:58   |   00:07:24   |
57400       |       -284.614   |       -282.298   |       -2.31655   |   (((D[&index=1]:0.570178,C[&index=2]:0.570178)[&index=6]:0.257852,B[&index=3]:0.828030)[&index=5]:0.171970,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:02:59   |   00:07:24   |
57600       |       -284.794   |       -283.461   |       -1.33339   |   (A[&index=4]:1.000000,((C[&index=2]:0.679064,D[&index=1]:0.679064)[&index=6]:0.264688,B[&index=3]:0.943752)[&index=5]:0.056248)[&index=7]:0.000000;   |   00:03:00   |   00:07:25   |
57800       |       -284.848   |        -283.06   |       -1.78765   |   ((B[&index=3]:0.990418,A[&index=4]:0.990418)[&index=6]:0.009582,(D[&index=1]:0.809943,C[&index=2]:0.809943)[&index=5]:0.190057)[&index=7]:0.000000;   |   00:03:01   |   00:07:25   |
58000       |       -285.878   |        -281.97   |       -3.90733   |   ((B[&index=3]:0.890898,A[&index=4]:0.890898)[&index=5]:0.109102,(C[&index=2]:0.397469,D[&index=1]:0.397469)[&index=6]:0.602531)[&index=7]:0.000000;   |   00:03:02   |   00:07:25   |
58200       |       -287.967   |       -281.186   |       -6.78121   |   (A[&index=4]:1.000000,((C[&index=2]:0.367644,D[&index=1]:0.367644)[&index=6]:0.348309,B[&index=3]:0.715953)[&index=5]:0.284047)[&index=7]:0.000000;   |   00:03:02   |   00:07:23   |
58400       |       -285.809   |       -282.782   |       -3.02608   |   ((A[&index=4]:0.871891,B[&index=3]:0.871891)[&index=5]:0.128109,(D[&index=1]:0.653669,C[&index=2]:0.653669)[&index=6]:0.346331)[&index=7]:0.000000;   |   00:03:03   |   00:07:23   |
58600       |       -285.833   |       -282.765   |       -3.06844   |   ((B[&index=3]:0.673441,A[&index=4]:0.673441)[&index=6]:0.326559,(D[&index=1]:0.543447,C[&index=2]:0.543447)[&index=5]:0.456553)[&index=7]:0.000000;   |   00:03:04   |   00:07:23   |
58800       |       -286.125   |        -284.56   |       -1.56466   |   ((B[&index=3]:0.850962,A[&index=4]:0.850962)[&index=5]:0.149038,(C[&index=2]:0.729855,D[&index=1]:0.729855)[&index=6]:0.270145)[&index=7]:0.000000;   |   00:03:05   |   00:07:24   |
59000       |       -283.695   |       -281.494   |       -2.20168   |   (((D[&index=1]:0.585677,C[&index=2]:0.585677)[&index=5]:0.413778,A[&index=4]:0.999455)[&index=6]:0.000545,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:05   |   00:07:22   |
59200       |       -287.826   |       -284.684   |       -3.14259   |   ((A[&index=4]:0.570102,B[&index=3]:0.570102)[&index=6]:0.429898,(D[&index=1]:0.460254,C[&index=2]:0.460254)[&index=5]:0.539746)[&index=7]:0.000000;   |   00:03:06   |   00:07:22   |
59400       |       -286.348   |       -285.693   |       -0.65443   |   (((D[&index=1]:0.867002,C[&index=2]:0.867002)[&index=5]:0.082054,A[&index=4]:0.949056)[&index=6]:0.050944,B[&index=3]:1.000000)[&index=7]:0.000000;   |   00:03:07   |   00:07:22   |
59600       |       -288.512   |       -283.746   |       -4.76634   |   ((D[&index=1]:0.586981,(C[&index=2]:0.556382,B[&index=3]:0.556382)[&index=6]:0.030599)[&index=5]:0.413019,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:07   |   00:07:20   |
59800       |       -288.708   |       -281.371   |       -7.33694   |   ((A[&index=4]:0.876943,B[&index=3]:0.876943)[&index=6]:0.123057,(D[&index=1]:0.457587,C[&index=2]:0.457587)[&index=5]:0.542413)[&index=7]:0.000000;   |   00:03:08   |   00:07:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
60000       |       -286.125   |       -282.349   |       -3.77561   |   ((A[&index=4]:0.748605,B[&index=3]:0.748605)[&index=5]:0.251395,(C[&index=2]:0.308209,D[&index=1]:0.308209)[&index=6]:0.691791)[&index=7]:0.000000;   |   00:03:09   |   00:07:21   |
60200       |       -284.505   |       -282.311   |       -2.19403   |   ((A[&index=4]:0.926633,B[&index=3]:0.926633)[&index=5]:0.073367,(C[&index=2]:0.548199,D[&index=1]:0.548199)[&index=6]:0.451801)[&index=7]:0.000000;   |   00:03:09   |   00:07:18   |
60400       |       -284.517   |       -281.905   |       -2.61144   |   (((D[&index=1]:0.516971,C[&index=2]:0.516971)[&index=5]:0.375954,B[&index=3]:0.892925)[&index=6]:0.107075,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:10   |   00:07:19   |
60600       |       -284.572   |       -281.914   |       -2.65801   |   (((D[&index=1]:0.412506,C[&index=2]:0.412506)[&index=6]:0.330160,B[&index=3]:0.742666)[&index=5]:0.257334,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:10   |   00:07:17   |
60800       |       -286.038   |       -281.457   |       -4.58073   |   ((A[&index=4]:0.924564,B[&index=3]:0.924564)[&index=5]:0.075436,(C[&index=2]:0.427441,D[&index=1]:0.427441)[&index=6]:0.572559)[&index=7]:0.000000;   |   00:03:11   |   00:07:17   |
61000       |       -284.076   |       -282.179   |       -1.89751   |   ((A[&index=4]:0.891303,B[&index=3]:0.891303)[&index=6]:0.108697,(C[&index=2]:0.597911,D[&index=1]:0.597911)[&index=5]:0.402089)[&index=7]:0.000000;   |   00:03:11   |   00:07:15   |
61200       |       -285.852   |       -283.742   |       -2.11061   |   ((B[&index=3]:0.679915,A[&index=4]:0.679915)[&index=6]:0.320085,(C[&index=2]:0.525005,D[&index=1]:0.525005)[&index=5]:0.474995)[&index=7]:0.000000;   |   00:03:12   |   00:07:15   |
61400       |       -283.205   |       -281.533   |       -1.67172   |   (((D[&index=1]:0.571585,C[&index=2]:0.571585)[&index=6]:0.351996,B[&index=3]:0.923581)[&index=5]:0.076419,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:13   |   00:07:15   |
61600       |        -288.43   |       -285.437   |       -2.99366   |   (A[&index=4]:1.000000,((D[&index=1]:0.994944,B[&index=3]:0.994944)[&index=5]:0.001770,C[&index=2]:0.996715)[&index=6]:0.003285)[&index=7]:0.000000;   |   00:03:13   |   00:07:13   |
61800       |       -284.247   |       -282.588   |       -1.65878   |   (A[&index=4]:1.000000,((D[&index=1]:0.572214,C[&index=2]:0.572214)[&index=5]:0.339782,B[&index=3]:0.911996)[&index=6]:0.088004)[&index=7]:0.000000;   |   00:03:14   |   00:07:13   |
62000       |       -286.353   |        -281.67   |       -4.68302   |   ((A[&index=4]:0.712410,B[&index=3]:0.712410)[&index=6]:0.287590,(D[&index=1]:0.489310,C[&index=2]:0.489310)[&index=5]:0.510690)[&index=7]:0.000000;   |   00:03:14   |   00:07:11   |
62200       |       -290.287   |       -283.025   |       -7.26241   |   (((D[&index=1]:0.527867,C[&index=2]:0.527867)[&index=6]:0.431831,B[&index=3]:0.959698)[&index=5]:0.040302,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:15   |   00:07:12   |
62400       |       -285.746   |       -282.947   |       -2.79936   |   ((B[&index=3]:0.947880,(C[&index=2]:0.768634,D[&index=1]:0.768634)[&index=5]:0.179245)[&index=6]:0.052120,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:15   |   00:07:10   |
62600       |       -285.916   |       -281.429   |       -4.48663   |   (((C[&index=2]:0.523950,D[&index=1]:0.523950)[&index=6]:0.369999,B[&index=3]:0.893950)[&index=5]:0.106050,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:16   |   00:07:10   |
62800       |       -283.049   |       -281.158   |       -1.89156   |   ((A[&index=4]:0.910827,B[&index=3]:0.910827)[&index=6]:0.089173,(D[&index=1]:0.554176,C[&index=2]:0.554176)[&index=5]:0.445824)[&index=7]:0.000000;   |   00:03:16   |   00:07:08   |
63000       |       -285.494   |       -283.515   |       -1.97884   |   ((B[&index=3]:0.848420,(D[&index=1]:0.756935,C[&index=2]:0.756935)[&index=6]:0.091485)[&index=5]:0.151580,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:17   |   00:07:08   |
63200       |       -283.251   |        -281.35   |       -1.90049   |   ((A[&index=4]:0.997546,B[&index=3]:0.997546)[&index=6]:0.002454,(D[&index=1]:0.561200,C[&index=2]:0.561200)[&index=5]:0.438800)[&index=7]:0.000000;   |   00:03:17   |   00:07:06   |
63400       |        -285.51   |       -283.053   |       -2.45755   |   ((B[&index=3]:0.743555,A[&index=4]:0.743555)[&index=5]:0.256445,(C[&index=2]:0.584620,D[&index=1]:0.584620)[&index=6]:0.415380)[&index=7]:0.000000;   |   00:03:18   |   00:07:06   |
63600       |       -285.449   |        -284.44   |        -1.0093   |   (((D[&index=1]:0.672725,C[&index=2]:0.672725)[&index=6]:0.266049,B[&index=3]:0.938774)[&index=5]:0.061226,A[&index=4]:1.000000)[&index=7]:0.000000;   |   00:03:19   |   00:07:06   |
63800       |       -285.023   |       -282.665   |       -2.35775   |   ((A[&index=4]:0.985404,B[&index=3]:0.985404)[&index=5]:0.014596,(C[&index=2]:0.708331,D[&index=1]:0.708331)[&index=6]:0.291669)[&index=7]:0.000000;   |   00:03:19   |   00:07:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |       timetree   |    elapsed   |        ETA   |
-----------------------------------------------------------------------------------------------------------------------
